index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload,
1248,390.506,6.508433333,1758023034,5,0.76,3.8,0,0,0,,-1,0
1249,390.906,6.5151,1758023035,5,0.78,3.9,0,0,0,,-1,0
1250,391.303,6.521716667,1758023035,5,0.77,3.85,0,0,0,,-1,0
1251,391.707,6.52845,1758023035,5,0.82,4.1,0,0,0,,-1,0
1252,392.105,6.535083333,1758023036,5,0.84,4.2,0,0,0,,-1,0
1253,392.506,6.541766667,1758023036,5,0.74,3.7,0,0,0,,-1,0
1254,392.906,6.548433333,1758023037,5,0.75,3.75,0,0,0,,-1,0
1255,393.304,6.555066667,1758023037,5,0.71,3.55,0,0,0,,-1,0
1256,393.708,6.5618,1758023037,5,0.85,4.25,0,0,0,,-1,0
1257,394.106,6.568433333,1758023038,5,0.84,4.2,0,0,0,,-1,0
1258,394.508,6.575133333,1758023038,5,0.82,4.1,0,0,0,,-1,0
1259,394.904,6.581733333,1758023039,5,0.83,4.15,0,0,0,,-1,0
1260,395.308,6.588466667,1758023039,5,0.85,4.25,0,0,0,,-1,0
1261,395.704,6.595066667,1758023039,5,0.73,3.65,0,0,0,,-1,0
1262,396.106,6.601766667,1758023040,5,0.84,4.2,0,0,0,,-1,0
1263,396.508,6.608466667,1758023040,5,0.82,4.1,0,0,0,,-1,0
1264,396.905,6.615083333,1758023041,5,0.84,4.2,0,0,0,,-1,0
1265,397.307,6.621783333,1758023041,5,0.85,4.25,0,0,0,,-1,0
1266,397.708,6.628466667,1758023041,5,0.82,4.1,0,0,0,,-1,0
1267,398.105,6.635083333,1758023042,5,0.77,3.85,0,0,0,,-1,0
1268,398.506,6.641766667,1758023042,5,0.75,3.75,0,0,0,,-1,0
1269,398.906,6.648433333,1758023043,5,0.82,4.1,0,0,0,,-1,0
1270,399.308,6.655133333,1758023043,5,0.82,4.1,0,0,0,,-1,0
1271,399.708,6.6618,1758023043,5,0.81,4.05,0,0,0,,-1,0
1272,400.108,6.668466667,1758023044,5,0.82,4.1,0,0,0,,-1,0
1273,400.505,6.675083333,1758023044,5,0.82,4.1,0,0,0,,-1,0
1274,400.908,6.6818,1758023045,5,0.72,3.6,0,0,0,,-1,0
1275,401.304,6.6884,1758023045,5,0.76,3.8,0,0,0,,-1,"end 00, 20 sec"
1276,401.708,6.695133333,1758023045,5,0.72,3.6,0,0,0,,1,"start 40, 80 sec"
1277,402.104,6.701733333,1758023046,5,0.75,3.75,0,0,0,,1,40
1278,402.503,6.708383333,1758023046,5,0.76,3.8,0,0,0,,1,40
1279,402.907,6.715116667,1758023047,5,0.68,3.4,0,0,0,,1,40
1280,403.308,6.7218,1758023047,5,0.68,3.4,0,0,0,,1,40
1281,403.708,6.728466667,1758023047,5,0.68,3.4,0,0,0,,1,40
1282,404.105,6.735083333,1758023048,5,0.68,3.4,0,0,0,,1,40
1283,404.505,6.74175,1758023048,5,0.68,3.4,0,0,0,,1,40
1284,404.907,6.74845,1758023049,5,0.67,3.35,0,0,0,,1,40
1285,405.308,6.755133333,1758023049,5,0.68,3.4,0,0,0,,1,40
1286,405.706,6.761766667,1758023049,5,0.68,3.4,0,0,0,,1,40
1287,406.107,6.76845,1758023050,5,0.61,3.05,0,0,0,,1,40
1288,406.506,6.7751,1758023050,5,0.54,2.7,0,0,0,,1,40
1289,406.905,6.78175,1758023051,5,0.54,2.7,0,0,0,,1,40
1290,407.304,6.7884,1758023051,5,0.54,2.7,0,0,0,,1,40
1291,407.706,6.7951,1758023051,5,0.54,2.7,0,0,0,,1,40
1292,408.104,6.801733333,1758023052,5,0.54,2.7,0,0,0,,1,40
1293,408.503,6.808383333,1758023052,5,0.54,2.7,0,0,0,,1,40
1294,408.906,6.8151,1758023053,5,0.54,2.7,0,0,0,,1,40
1295,409.308,6.8218,1758023053,5,0.54,2.7,0,0,0,,1,40
1296,409.708,6.828466667,1758023053,5,0.53,2.65,0,0,0,,1,40
1297,410.105,6.835083333,1758023054,5,0.54,2.7,0,0,0,,1,40
1298,410.508,6.8418,1758023054,5,0.53,2.65,0,0,0,,1,40
1299,410.904,6.8484,1758023055,5,0.54,2.7,0,0,0,,1,40
1300,411.303,6.85505,1758023055,5,0.53,2.65,0,0,0,,1,40
1301,411.708,6.8618,1758023055,5,0.58,2.9,0,0,0,,1,40
1302,412.103,6.868383333,1758023056,5,0.53,2.65,0,0,0,,1,40
1303,412.506,6.8751,1758023056,5,0.53,2.65,0,0,0,,1,40
1304,412.905,6.88175,1758023057,5,0.53,2.65,0,0,0,,1,40
1305,413.308,6.888466667,1758023057,5,0.53,2.65,0,0,0,,1,40
1306,413.704,6.895066667,1758023057,5,0.53,2.65,0,0,0,,1,40
1307,414.108,6.9018,1758023058,5,0.53,2.65,0,0,0,,1,40
1308,414.507,6.90845,1758023058,5,0.6,3,0,0,0,,1,40
1309,414.903,6.91505,1758023059,5,0.53,2.65,0,0,0,,1,40
1310,415.307,6.921783333,1758023059,5,0.53,2.65,0,0,0,,1,40
1311,415.709,6.928483333,1758023059,5,0.53,2.65,0,0,0,,1,40
1312,416.11,6.935166667,1758023060,5,0.53,2.65,0,0,0,,1,40
1313,416.507,6.941783333,1758023060,5,0.54,2.7,0,0,0,,1,40
1314,416.907,6.94845,1758023061,5,0.53,2.65,0,0,0,,1,40
1315,417.306,6.9551,1758023061,5,0.53,2.65,0,0,0,,1,40
1316,417.704,6.961733333,1758023061,5,0.53,2.65,0,0,0,,1,40
1317,418.103,6.968383333,1758023062,5,0.53,2.65,0,0,0,,1,40
1318,418.507,6.975116667,1758023062,5,0.53,2.65,0,0,0,,1,40
1319,418.906,6.981766667,1758023063,5,0.53,2.65,0,0,0,,1,40
1320,419.307,6.98845,1758023063,5,0.53,2.65,0,0,0,,1,40
1321,419.704,6.995066667,1758023063,5,0.53,2.65,0,0,0,,1,40
1322,420.108,7.0018,1758023064,5,0.53,2.65,0,0,0,,1,40
1323,420.505,7.008416667,1758023064,5,0.53,2.65,0,0,0,,1,40
1324,420.908,7.015133333,1758023065,5,0.53,2.65,0,0,0,,1,40
1325,421.303,7.021716667,1758023065,5,0.53,2.65,0,0,0,,1,40
1326,421.706,7.028433333,1758023065,5,0.53,2.65,0,0,0,,1,40
1327,422.104,7.035066667,1758023066,5,0.53,2.65,0,0,0,,1,40
1328,422.504,7.041733333,1758023066,5,0.53,2.65,0,0,0,,1,40
1329,422.908,7.048466667,1758023067,5,0.75,3.75,0,0,0,,1,40
1330,423.306,7.0551,1758023067,5,0.79,3.95,0,0,0,,1,40
1331,423.708,7.0618,1758023067,5,0.84,4.2,0,0,0,,1,40
1332,424.103,7.068383333,1758023068,5,0.75,3.75,0,0,0,,1,40
1333,424.508,7.075133333,1758023068,5,0.78,3.9,0,0,0,,1,40
1334,424.904,7.081733333,1758023069,5,0.82,4.1,0,0,0,,1,40
1335,425.307,7.08845,1758023069,5,0.85,4.25,0,0,0,,1,40
1336,425.708,7.095133333,1758023069,5,0.76,3.8,0,0,0,,1,40
1337,426.104,7.101733333,1758023070,5,0.75,3.75,0,0,0,,1,40
1338,426.508,7.108466667,1758023070,5,0.85,4.25,0,0,0,,1,40
1339,426.908,7.115133333,1758023071,5,0.83,4.15,0,0,0,,1,40
1340,427.304,7.121733333,1758023071,5,0.78,3.9,0,0,0,,1,40
1341,427.706,7.128433333,1758023071,5,0.76,3.8,0,0,0,,1,40
1342,428.108,7.135133333,1758023072,5,0.76,3.8,0,0,0,,1,40
1343,428.504,7.141733333,1758023072,5,0.83,4.15,0,0,0,,1,40
1344,428.908,7.148466667,1758023073,5,0.78,3.9,0,0,0,,1,40
1345,429.308,7.155133333,1758023073,5,0.79,3.95,0,0,0,,1,40
1346,429.705,7.16175,1758023073,5,0.81,4.05,0,0,0,,1,40
1347,430.104,7.1684,1758023074,5,0.8,4,0,0,0,,1,40
1348,430.506,7.1751,1758023074,5,0.84,4.2,0,0,0,,1,40
1349,430.903,7.181716667,1758023075,5,0.77,3.85,0,0,0,,1,40
1350,431.307,7.18845,1758023075,5,0.75,3.75,0,0,0,,1,40
1351,431.707,7.195116667,1758023075,5,0.85,4.25,0,0,0,,1,40
1352,432.107,7.201783333,1758023076,5,0.8,4,0,0,0,,1,40
1353,432.507,7.20845,1758023076,5,0.78,3.9,0,0,0,,1,40
1354,432.906,7.2151,1758023077,5,0.72,3.6,0,0,0,,1,40
1355,433.304,7.221733333,1758023077,5,0.79,3.95,0,0,0,,1,40
1356,433.708,7.228466667,1758023077,5,0.85,4.25,0,0,0,,1,40
1357,434.106,7.2351,1758023078,5,0.77,3.85,0,0,0,,1,40
1358,434.504,7.241733333,1758023078,5,0.84,4.2,0,0,0,,1,40
1359,434.908,7.248466667,1758023079,5,0.84,4.2,0,0,0,,1,40
1360,435.308,7.255133333,1758023079,5,0.85,4.25,0,0,0,,1,40
1361,435.706,7.261766667,1758023079,5,0.78,3.9,0,0,0,,1,40
1362,436.104,7.2684,1758023080,5,0.85,4.25,0,0,0,,1,40
1363,436.506,7.2751,1758023080,5,0.85,4.25,0,0,0,,1,40
1364,436.903,7.281716667,1758023081,5,0.8,4,0,0,0,,1,40
1365,437.306,7.288433333,1758023081,5,0.87,4.35,0,0,0,,1,40
1366,437.705,7.295083333,1758023081,5,0.85,4.25,0,0,0,,1,40
1367,438.107,7.301783333,1758023082,5,0.75,3.75,0,0,0,,1,40
1368,438.508,7.308466667,1758023082,5,0.83,4.15,0,0,0,,1,40
1369,438.903,7.31505,1758023083,5,0.76,3.8,0,0,0,,1,40
1370,439.308,7.3218,1758023083,5,0.83,4.15,0,0,0,,1,40
1371,439.705,7.328416667,1758023083,5,0.81,4.05,0,0,0,,1,40
1372,440.104,7.335066667,1758023084,5,0.83,4.15,0,0,0,,1,40
1373,440.507,7.341783333,1758023084,5,0.81,4.05,0,0,0,,1,40
1374,440.906,7.348433333,1758023085,5,0.85,4.25,0,0,0,,1,40
1375,441.306,7.3551,1758023085,5,0.76,3.8,0,0,0,,1,40
1376,441.707,7.361783333,1758023085,5,0.82,4.1,0,0,0,,1,40
1377,442.106,7.368433333,1758023086,5,0.77,3.85,0,0,0,,1,40
1378,442.508,7.375133333,1758023086,5,0.81,4.05,0,0,0,,1,40
1379,442.907,7.381783333,1758023087,5,0.83,4.15,0,0,0,,1,40
1380,443.304,7.3884,1758023087,5,0.76,3.8,0,0,0,,1,40
1381,443.708,7.395133333,1758023087,5,0.79,3.95,0,0,0,,1,40
1382,444.107,7.401783333,1758023088,5,0.85,4.25,0,0,0,,1,40
1383,444.508,7.408466667,1758023088,5,0.8,4,0,0,0,,1,40
1384,444.906,7.4151,1758023089,5,0.83,4.15,0,0,0,,1,40
1385,445.306,7.421766667,1758023089,5,0.8,4,0,0,0,,1,40
1386,445.706,7.428433333,1758023089,5,0.85,4.25,0,0,0,,1,40
1387,446.106,7.4351,1758023090,5,0.8,4,0,0,0,,1,40
1388,446.508,7.4418,1758023090,5,0.84,4.2,0,0,0,,1,40
1389,446.906,7.448433333,1758023091,5,0.86,4.3,0,0,0,,1,40
1390,447.303,7.45505,1758023091,5,0.85,4.25,0,0,0,,1,40
1391,447.703,7.461716667,1758023091,5,0.85,4.25,0,0,0,,1,40
1392,448.105,7.468416667,1758023092,5,0.77,3.85,0,0,0,,1,40
1393,448.504,7.475066667,1758023092,5,0.77,3.85,0,0,0,,1,40
1394,448.904,7.481733333,1758023093,5,0.77,3.85,0,0,0,,1,40
1395,449.306,7.488433333,1758023093,5,0.85,4.25,0,0,0,,1,40
1396,449.705,7.495083333,1758023093,5,0.82,4.1,0,0,0,,1,40
1397,450.108,7.5018,1758023094,5,0.79,3.95,0,0,0,,1,40
1398,450.508,7.508466667,1758023094,5,0.82,4.1,0,0,0,,1,40
1399,450.907,7.515116667,1758023095,5,0.86,4.3,0,0,0,,1,40
1400,451.306,7.521766667,1758023095,5,0.8,4,0,0,0,,1,40
1401,451.705,7.528416667,1758023095,5,0.8,4,0,0,0,,1,40
1402,452.107,7.535116667,1758023096,5,0.85,4.25,0,0,0,,1,40
1403,452.508,7.5418,1758023096,5,0.85,4.25,0,0,0,,1,40
1404,452.906,7.548433333,1758023097,5,0.86,4.3,0,0,0,,1,40
1405,453.308,7.555133333,1758023097,5,0.81,4.05,0,0,0,,1,40
1406,453.707,7.561783333,1758023097,5,0.75,3.75,0,0,0,,1,40
1407,454.104,7.5684,1758023098,5,0.82,4.1,0,0,0,,1,40
1408,454.503,7.57505,1758023098,5,0.81,4.05,0,0,0,,1,40
1409,454.908,7.5818,1758023099,5,0.86,4.3,0,0,0,,1,40
1410,455.306,7.588433333,1758023099,5,0.85,4.25,0,0,0,,1,40
1411,455.704,7.595066667,1758023100,5,0.75,3.75,0,0,0,,1,40
1412,456.106,7.601766667,1758023100,5,0.81,4.05,0,0,0,,1,40
1413,456.504,7.6084,1758023100,5,0.85,4.25,0,0,0,,1,40
1414,456.907,7.615116667,1758023101,5,0.84,4.2,0,0,0,,1,40
1415,457.306,7.621766667,1758023101,5,0.76,3.8,0,0,0,,1,40
1416,457.708,7.628466667,1758023101,5,0.81,4.05,0,0,0,,1,40
1417,458.105,7.635083333,1758023102,5,0.8,4,0,0,0,,1,40
1418,458.504,7.641733333,1758023102,5,0.78,3.9,0,0,0,,1,40
1419,458.906,7.648433333,1758023103,5,0.85,4.25,0,0,0,,1,40
1420,459.308,7.655133333,1758023103,5,0.86,4.3,0,0,0,,1,40
1421,459.708,7.6618,1758023103,5,0.86,4.3,0,0,0,,1,40
1422,460.103,7.668383333,1758023104,5,0.78,3.9,0,0,0,,1,40
1423,460.507,7.675116667,1758023104,5,0.77,3.85,0,0,0,,1,40
1424,460.903,7.681716667,1758023105,5,0.82,4.1,0,0,0,,1,40
1425,461.305,7.688416667,1758023105,5,0.86,4.3,0,0,0,,1,40
1426,461.704,7.695066667,1758023105,5,0.8,4,0,0,0,,1,40
1427,462.107,7.701783333,1758023106,5,0.75,3.75,0,0,0,,1,40
1428,462.504,7.7084,1758023106,5,0.86,4.3,0,0,0,,1,40
1429,462.905,7.715083333,1758023107,5,0.82,4.1,0,0,0,,1,40
1430,463.304,7.721733333,1758023107,5,0.78,3.9,0,0,0,,1,40
1431,463.707,7.72845,1758023107,5,0.69,3.45,0,0,0,,1,40
1432,464.104,7.735066667,1758023108,5,0.85,4.25,0,0,0,,1,40
1433,464.506,7.741766667,1758023108,5,0.77,3.85,0,0,0,,1,40
1434,464.908,7.748466667,1758023109,5,0.86,4.3,0,0,0,,1,40
1435,465.307,7.755116667,1758023109,5,0.79,3.95,0,0,0,,1,40
1436,465.704,7.761733333,1758023109,5,0.81,4.05,0,0,0,,1,40
1437,466.104,7.7684,1758023110,5,0.76,3.8,0,0,0,,1,40
1438,466.507,7.775116667,1758023110,5,0.86,4.3,0,0,0,,1,40
1439,466.906,7.781766667,1758023111,5,0.79,3.95,0,0,0,,1,40
1440,467.308,7.788466667,1758023111,5,0.8,4,0,0,0,,1,40
1441,467.705,7.795083333,1758023111,5,0.85,4.25,0,0,0,,1,40
1442,468.103,7.801716667,1758023112,5,0.79,3.95,0,0,0,,1,40
1443,468.506,7.808433333,1758023112,5,0.8,4,0,0,0,,1,40
1444,468.904,7.815066667,1758023113,5,0.78,3.9,0,0,0,,1,40
1445,469.308,7.8218,1758023113,5,0.86,4.3,0,0,0,,1,40
1446,469.704,7.8284,1758023113,5,0.86,4.3,0,0,0,,1,40
1447,470.105,7.835083333,1758023114,5,0.79,3.95,0,0,0,,1,40
1448,470.503,7.841716667,1758023114,5,0.86,4.3,0,0,0,,1,40
1449,470.907,7.84845,1758023115,5,0.87,4.35,0,0,0,,1,40
1450,471.305,7.855083333,1758023115,5,0.85,4.25,0,0,0,,1,40
1451,471.708,7.8618,1758023115,5,0.81,4.05,0,0,0,,1,40
1452,472.107,7.86845,1758023116,5,0.86,4.3,0,0,0,,1,40
1453,472.508,7.875133333,1758023116,5,0.86,4.3,0,0,0,,1,40
1454,472.905,7.88175,1758023117,5,0.85,4.25,0,0,0,,1,40
1455,473.308,7.888466667,1758023117,5,0.86,4.3,0,0,0,,1,40
1456,473.704,7.895066667,1758023117,5,0.86,4.3,0,0,0,,1,40
1457,474.104,7.901733333,1758023118,5,0.7,3.5,0,0,0,,1,40
1458,474.506,7.908433333,1758023118,5,0.8,4,0,0,0,,1,40
1459,474.907,7.915116667,1758023119,5,0.85,4.25,0,0,0,,1,40
1460,475.305,7.92175,1758023119,5,0.82,4.1,0,0,0,,1,40
1461,475.705,7.928416667,1758023119,5,0.84,4.2,0,0,0,,1,40
1462,476.107,7.935116667,1758023120,5,0.76,3.8,0,0,0,,1,40
1463,476.503,7.941716667,1758023120,5,0.82,4.1,0,0,0,,1,40
1464,476.906,7.948433333,1758023121,5,0.85,4.25,0,0,0,,1,40
1465,477.307,7.955116667,1758023121,5,0.78,3.9,0,0,0,,1,40
1466,477.707,7.961783333,1758023121,5,0.78,3.9,0,0,0,,1,40
1467,478.108,7.968466667,1758023122,5,0.86,4.3,0,0,0,,1,40
1468,478.506,7.9751,1758023122,5,0.83,4.15,0,0,0,,1,40
1469,478.904,7.981733333,1758023123,5,0.79,3.95,0,0,0,,1,40
1470,479.308,7.988466667,1758023123,5,0.71,3.55,0,0,0,,1,40
1471,479.707,7.995116667,1758023123,5,0.79,3.95,0,0,0,,1,40
1472,480.105,8.00175,1758023124,5,0.81,4.05,0,0,0,,1,40
1473,480.508,8.008466667,1758023124,5,0.85,4.25,0,0,0,,1,40
1474,480.909,8.01515,1758023125,5,0.82,4.1,0,0,0,,1,40
1475,481.304,8.021733333,1758023125,5,0.8,4,0,0,0,,1,40
1476,481.708,8.028466667,1758023125,5,0.85,4.25,0,0,0,,1,40
1477,482.104,8.035066667,1758023126,5,0.84,4.2,0,0,0,,1,40
1478,482.506,8.041766667,1758023126,5,0.83,4.15,0,0,0,,1,40
1479,482.906,8.048433333,1758023127,5,0.84,4.2,0,0,0,,1,40
1480,483.307,8.055116667,1758023127,5,0.79,3.95,0,0,0,,1,40
1481,483.703,8.061716667,1758023128,5,0.8,4,0,0,0,,1,40
1482,484.104,8.0684,1758023128,5,0.82,4.1,0,0,0,,1,40
1483,484.506,8.0751,1758023128,5,0.78,3.9,0,0,0,,1,40
1484,484.908,8.0818,1758023129,5,0.85,4.25,0,0,0,,1,40
1485,485.308,8.088466667,1758023129,5,0.81,4.05,0,0,0,,1,40
1486,485.708,8.095133333,1758023129,5,0.79,3.95,0,0,0,,1,40
1487,486.108,8.1018,1758023130,5,0.83,4.15,0,0,0,,1,40
1488,486.505,8.108416667,1758023130,5,0.8,4,0,0,0,,1,40
1489,486.908,8.115133333,1758023131,5,0.81,4.05,0,0,0,,1,40
1490,487.303,8.121716667,1758023131,5,0.81,4.05,0,0,0,,1,40
1491,487.703,8.128383333,1758023131,5,0.82,4.1,0,0,0,,1,40
1492,488.103,8.13505,1758023132,5,0.86,4.3,0,0,0,,1,40
1493,488.503,8.141716667,1758023132,5,0.85,4.25,0,0,0,,1,40
1494,488.905,8.148416667,1758023133,5,0.8,4,0,0,0,,1,40
1495,489.304,8.155066667,1758023133,5,0.8,4,0,0,0,,1,40
1496,489.704,8.161733333,1758023133,5,0.73,3.65,0,0,0,,1,40
1497,490.104,8.1684,1758023134,5,0.77,3.85,0,0,0,,1,40
1498,490.504,8.175066667,1758023134,5,0.86,4.3,0,0,0,,1,40
1499,490.908,8.1818,1758023135,5,0.85,4.25,0,0,0,,1,40
1500,491.305,8.188416667,1758023135,5,0.85,4.25,0,0,0,,1,40
1501,491.703,8.19505,1758023135,5,0.77,3.85,0,0,0,,1,40
1502,492.106,8.201766667,1758023136,5,0.86,4.3,0,0,0,,1,40
1503,492.508,8.208466667,1758023136,5,0.83,4.15,0,0,0,,1,40
1504,492.903,8.21505,1758023137,5,0.84,4.2,0,0,0,,1,40
1505,493.308,8.2218,1758023137,5,0.78,3.9,0,0,0,,1,40
1506,493.703,8.228383333,1758023137,5,0.78,3.9,0,0,0,,1,40
1507,494.107,8.235116667,1758023138,5,0.86,4.3,0,0,0,,1,40
1508,494.506,8.241766667,1758023138,5,0.83,4.15,0,0,0,,1,40
1509,494.908,8.248466667,1758023139,5,0.77,3.85,0,0,0,,1,40
1510,495.308,8.255133333,1758023139,5,0.78,3.9,0,0,0,,1,40
1511,495.708,8.2618,1758023139,5,0.86,4.3,0,0,0,,1,40
1512,496.108,8.268466667,1758023140,5,0.76,3.8,0,0,0,,1,40
1513,496.507,8.275116667,1758023140,5,0.85,4.25,0,0,0,,1,40
1514,496.903,8.281716667,1758023141,5,0.85,4.25,0,0,0,,1,40
1515,497.306,8.288433333,1758023141,5,0.86,4.3,0,0,0,,1,"end 40, 80 sec"
1516,497.707,8.295116667,1758023141,5,0.77,3.85,0,0,0,,-1,"start 00, 20 sec"
1517,498.103,8.301716667,1758023142,5,0.88,4.4,0,0,0,,-1,0
1518,498.503,8.308383333,1758023142,5,0.86,4.3,0,0,0,,-1,0
1519,498.908,8.315133333,1758023143,5,0.82,4.1,0,0,0,,-1,0
1520,499.308,8.3218,1758023143,5,0.77,3.85,0,0,0,,-1,0
1521,499.705,8.328416667,1758023143,5,0.85,4.25,0,0,0,,-1,0
1522,500.104,8.335066667,1758023144,5,0.81,4.05,0,0,0,,-1,0
1523,500.503,8.341716667,1758023144,5,0.86,4.3,0,0,0,,-1,0
1524,500.908,8.348466667,1758023145,5,0.74,3.7,0,0,0,,-1,0
1525,501.308,8.355133333,1758023145,5,0.86,4.3,0,0,0,,-1,0
1526,501.706,8.361766667,1758023146,5,0.81,4.05,0,0,0,,-1,0
1527,502.106,8.368433333,1758023146,5,0.83,4.15,0,0,0,,-1,0
1528,502.508,8.375133333,1758023146,5,0.75,3.75,0,0,0,,-1,0
1529,502.906,8.381766667,1758023147,5,0.68,3.4,0,0,0,,-1,0
1530,503.304,8.3884,1758023147,5,0.68,3.4,0,0,0,,-1,0
1531,503.708,8.395133333,1758023147,5,0.68,3.4,0,0,0,,-1,0
1532,504.105,8.40175,1758023148,5,0.68,3.4,0,0,0,,-1,0
1533,504.506,8.408433333,1758023148,5,0.68,3.4,0,0,0,,-1,0
1534,504.907,8.415116667,1758023149,5,0.71,3.55,0,0,0,,-1,0
1535,505.306,8.421766667,1758023149,5,0.54,2.7,0,0,0,,-1,0
1536,505.704,8.4284,1758023149,5,0.54,2.7,0,0,0,,-1,0
1537,506.108,8.435133333,1758023150,5,0.54,2.7,0,0,0,,-1,0
1538,506.508,8.4418,1758023150,5,0.54,2.7,0,0,0,,-1,0
1539,506.905,8.448416667,1758023151,5,0.54,2.7,0,0,0,,-1,0
1540,507.304,8.455066667,1758023151,5,0.54,2.7,0,0,0,,-1,0
1541,507.707,8.461783333,1758023151,5,0.54,2.7,0,0,0,,-1,0
1542,508.105,8.468416667,1758023152,5,0.54,2.7,0,0,0,,-1,0
1543,508.507,8.475116667,1758023152,5,0.54,2.7,0,0,0,,-1,0
1544,508.906,8.481766667,1758023153,5,0.54,2.7,0,0,0,,-1,0
1545,509.303,8.488383333,1758023153,5,0.54,2.7,0,0,0,,-1,0
1546,509.706,8.4951,1758023153,5,0.54,2.7,0,0,0,,-1,0
1547,510.108,8.5018,1758023154,5,0.56,2.8,0,0,0,,-1,0
1548,510.506,8.508433333,1758023154,5,0.54,2.7,0,0,0,,-1,0
1549,510.904,8.515066667,1758023155,5,0.54,2.7,0,0,0,,-1,0
1550,511.304,8.521733333,1758023155,5,0.54,2.7,0,0,0,,-1,0
1551,511.704,8.5284,1758023155,5,0.54,2.7,0,0,0,,-1,0
1552,512.108,8.535133333,1758023156,5,0.54,2.7,0,0,0,,-1,0
1553,512.504,8.541733333,1758023156,5,0.54,2.7,0,0,0,,-1,0
1554,512.905,8.548416667,1758023157,5,0.54,2.7,0,0,0,,-1,0
1555,513.308,8.555133333,1758023157,5,0.54,2.7,0,0,0,,-1,0
1556,513.705,8.56175,1758023157,5,0.54,2.7,0,0,0,,-1,0
1557,514.107,8.56845,1758023158,5,0.54,2.7,0,0,0,,-1,0
1558,514.508,8.575133333,1758023158,5,0.54,2.7,0,0,0,,-1,0
1559,514.904,8.581733333,1758023159,5,0.54,2.7,0,0,0,,-1,0
1560,515.305,8.588416667,1758023159,5,0.54,2.7,0,0,0,,-1,0
1561,515.706,8.5951,1758023159,5,0.54,2.7,0,0,0,,-1,0
1562,516.104,8.601733333,1758023160,5,0.54,2.7,0,0,0,,-1,0
1563,516.507,8.60845,1758023160,5,0.54,2.7,0,0,0,,-1,0
1564,516.906,8.6151,1758023161,5,0.54,2.7,0,0,0,,-1,0
1565,517.305,8.62175,1758023161,5,0.54,2.7,0,0,0,,-1,0
1566,517.708,8.628466667,1758023161,5,0.53,2.65,0,0,0,,-1,0
1567,518.106,8.6351,1758023162,5,0.54,2.7,0,0,0,,-1,0
1568,518.508,8.6418,1758023162,5,0.54,2.7,0,0,0,,-1,0
1569,518.903,8.648383333,1758023163,5,0.54,2.7,0,0,0,,-1,0
1570,519.303,8.65505,1758023163,5,0.53,2.65,0,0,0,,-1,0
1571,519.704,8.661733333,1758023163,5,0.54,2.7,0,0,0,,-1,0
1572,520.107,8.66845,1758023164,5,0.54,2.7,0,0,0,,-1,0
1573,520.507,8.675116667,1758023164,5,0.54,2.7,0,0,0,,-1,0
1574,520.905,8.68175,1758023165,5,0.53,2.65,0,0,0,,-1,0
1575,521.306,8.688433333,1758023165,5,0.54,2.7,0,0,0,,-1,"end 00, 20 sec"
1576,521.706,8.6951,1758023165,5,0.53,2.65,0,0,0,,1,"start 50, 80 sec"
1577,522.108,8.7018,1758023166,5,0.54,2.7,0,0,0,,1,50
1578,522.505,8.708416667,1758023166,5,0.56,2.8,0,0,0,,1,50
1579,522.908,8.715133333,1758023167,5,0.75,3.75,0,0,0,,1,50
1580,523.308,8.7218,1758023167,5,0.9,4.5,0,0,0,,1,50
1581,523.708,8.728466667,1758023167,5,0.82,4.1,0,0,0,,1,50
1582,524.104,8.735066667,1758023168,5,0.88,4.4,0,0,0,,1,50
1583,524.506,8.741766667,1758023168,5,0.81,4.05,0,0,0,,1,50
1584,524.908,8.748466667,1758023169,5,0.87,4.35,0,0,0,,1,50
1585,525.307,8.755116667,1758023169,5,0.84,4.2,0,0,0,,1,50
1586,525.708,8.7618,1758023169,5,0.89,4.45,0,0,0,,1,50
1587,526.108,8.768466667,1758023170,5,0.83,4.15,0,0,0,,1,50
1588,526.508,8.775133333,1758023170,5,0.87,4.35,0,0,0,,1,50
1589,526.904,8.781733333,1758023171,5,0.8,4,0,0,0,,1,50
1590,527.307,8.78845,1758023171,5,0.87,4.35,0,0,0,,1,50
1591,527.707,8.795116667,1758023171,5,0.81,4.05,0,0,0,,1,50
1592,528.105,8.80175,1758023172,5,0.86,4.3,0,0,0,,1,50
1593,528.508,8.808466667,1758023172,5,0.89,4.45,0,0,0,,1,50
1594,528.904,8.815066667,1758023173,5,0.86,4.3,0,0,0,,1,50
1595,529.306,8.821766667,1758023173,5,0.81,4.05,0,0,0,,1,50
1596,529.706,8.828433333,1758023173,5,0.82,4.1,0,0,0,,1,50
1597,530.104,8.835066667,1758023174,5,0.93,4.65,0,0,0,,1,50
1598,530.507,8.841783333,1758023174,5,0.85,4.2,0,0,0,,1,50
1599,530.904,8.8484,1758023175,5,0.8,4,0,0,0,,1,50
1600,531.308,8.855133333,1758023175,5,0.88,4.4,0,0,0,,1,50
1601,531.704,8.861733333,1758023175,5,0.8,4,0,0,0,,1,50
1602,532.108,8.868466667,1758023176,5,0.94,4.7,0,0,0,,1,50
1603,532.506,8.8751,1758023176,5,0.85,4.25,0,0,0,,1,50
