"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
255,76.538,1.2756333333,1758022720.314,5,0.52,2.6,0,0,0
256,76.838,1.2806333333,1758022720.615,5,0.52,2.6,0,0,0
257,77.137,1.2856166667,1758022720.912,5,0.52,2.6,0,0,0
258,77.437,1.2906166667,1758022721.215,5,0.52,2.6,0,0,0
259,77.738,1.2956333333,1758022721.52,5,0.52,2.6,0,0,0
260,78.035,1.3005833333,1758022721.83,5,0.52,2.6,0,0,0
261,78.339,1.30565,1758022722.115,5,0.52,2.6,0,0,0
262,78.638,1.3106333333,1758022722.414,5,0.52,2.6,0,0,0
263,78.935,1.3155833333,1758022722.713,5,0.52,2.6,0,0,0
264,79.235,1.3205833333,1758022723.016,5,0.52,2.6,0,0,0
265,79.539,1.32565,1758022723.315,5,0.52,2.6,0,0,0
266,79.839,1.33065,1758022723.623,5,0.52,2.6,0,0,0
267,80.139,1.33565,1758022723.918,5,0.52,2.6,0,0,0
268,80.439,1.34065,1758022724.218,5,0.52,2.6,0,0,0
269,80.739,1.34565,1758022724.519,5,0.52,2.6,0,0,0
270,81.038,1.3506333333,1758022724.82,5,0.52,2.6,0,0,0
271,81.339,1.35565,1758022725.118,5,0.52,2.6,0,0,0
272,81.639,1.36065,1758022725.415,5,0.52,2.6,0,0,0
273,81.935,1.3655833333,1758022725.714,5,0.52,2.6,0,0,0
274,82.239,1.37065,1758022726.02,5,0.52,2.6,0,0,0
275,82.535,1.3755833333,1758022726.33,5,0.52,2.6,0,0,0
276,82.836,1.3806,1758022726.613,5,0.52,2.6,0,0,0
277,83.136,1.3856,1758022726.915,5,0.52,2.6,0,0,0
278,83.434,1.3905666667,1758022727.21,5,0.6,3,0,0,0
279,83.736,1.3956,1758022727.517,5,0.52,2.6,0,0,0
280,84.036,1.4006,1758022727.812,5,0.52,2.6,0,0,0
281,84.336,1.4056,1758022728.115,5,0.52,2.6,0,0,0
282,84.638,1.4106333333,1758022728.43,5,0.52,2.6,0,0,0
283,84.938,1.4156333333,1758022728.718,5,0.52,2.6,0,0,0
284,85.239,1.42065,1758022729.019,5,0.52,2.6,0,0,0
285,85.537,1.4256166667,1758022729.316,5,0.59,2.95,0,0,0
286,85.836,1.4306,1758022729.618,5,0.52,2.6,0,0,0
287,86.136,1.4356,1758022729.917,5,0.52,2.6,0,0,0
288,86.435,1.4405833333,1758022730.214,5,0.52,2.6,0,0,0
289,86.739,1.44565,1758022730.517,5,0.52,2.6,0,0,0
290,87.038,1.4506333333,1758022730.815,5,0.52,2.6,0,0,0
291,87.336,1.4556,1758022731.119,5,0.52,2.6,0,0,0
292,87.638,1.4606333333,1758022731.415,5,0.52,2.6,0,0,0
293,87.937,1.4656166667,1758022731.72,5,0.52,2.6,0,0,0
294,88.236,1.4706,1758022732.013,5,0.52,2.6,0,0,0
295,88.539,1.47565,1758022732.315,5,0.52,2.6,0,0,0
296,88.837,1.4806166667,1758022732.613,5,0.52,2.6,0,0,0
