Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),,CPU  load
2025-09-16T11:06:48.729,0.878925,0.87514,0.769182,0.100003,115.574014,,
2025-09-16T11:06:48.829,0.878925,0.85728,0.753484,0.099998,115.649361,,
2025-09-16T11:06:48.929,0.878925,0.86621,0.761333,0.100004,115.725497,,
2025-09-16T11:06:49.029,0.879999,0.87514,0.770122,0.099996,115.802507,,
2025-09-16T11:06:49.129,0.878656,0.86621,0.761101,0.100002,115.878618,,
2025-09-16T11:06:49.229,0.879193,0.87514,0.769417,0.099998,115.955558,,
2025-09-16T11:06:49.329,0.879462,0.87514,0.769652,0.100001,116.032524,,
2025-09-16T11:06:49.430,0.879193,0.86621,0.761566,0.099998,116.10868,,
2025-09-16T11:06:49.529,0.878656,0.86621,0.761101,0.100003,116.184792,,
2025-09-16T11:06:49.629,0.784639,0.63403,0.497485,0.099999,116.23454,,
2025-09-16T11:06:49.730,0.748913,0.84835,0.63534,0.100001,116.298075,,
2025-09-16T11:06:49.829,0.879193,0.88407,0.777268,0.099997,116.3758,,
2025-09-16T11:06:49.929,0.879462,0.85728,0.753945,0.1,116.451194,,
2025-09-16T11:06:50.029,0.878925,0.893,0.78488,0.100001,116.529683,,
2025-09-16T11:06:50.129,0.879462,0.86621,0.761799,0.099999,116.605862,,
2025-09-16T11:06:50.229,0.878925,0.87514,0.769182,0.100002,116.682781,,
2025-09-16T11:06:50.329,0.879193,0.88407,0.777268,0.099998,116.760507,,
2025-09-16T11:06:50.430,0.879462,0.893,0.785359,0.100001,116.839044,,
2025-09-16T11:06:50.529,0.878925,0.87514,0.769182,0.099999,116.915961,,
2025-09-16T11:06:50.629,0.878925,0.86621,0.761333,0.1,116.992094,,
2025-09-16T11:06:50.729,0.879462,1.81279,1.59428,0.099999,117.151521,,
2025-09-16T11:06:50.829,0.879193,0.87514,0.769417,0.1,117.228463,,
2025-09-16T11:06:50.929,0.879193,1.34843,1.185531,0.1,117.347016,,
2025-09-16T11:06:51.029,0.879462,0.86621,0.761799,0.100002,117.423197,,
2025-09-16T11:06:51.129,0.879193,2.57184,2.261144,0.099998,117.649307,,
2025-09-16T11:06:51.229,0.879193,0.87514,0.769417,0.100002,117.72625,,
2025-09-16T11:06:51.329,0.879193,0.85728,0.753715,0.1,117.801622,,
2025-09-16T11:06:51.430,0.879193,0.86621,0.761566,0.1,117.877778,,
2025-09-16T11:06:51.529,0.879731,2.34859,2.066126,0.1,118.084391,,
2025-09-16T11:06:51.629,0.879999,0.86621,0.762264,0.099999,118.160617,,
2025-09-16T11:06:51.729,0.878925,1.34843,1.185168,0.1,118.279133,,
2025-09-16T11:06:51.829,0.878925,0.87514,0.769182,0.1,118.356052,,
2025-09-16T11:06:51.929,0.879193,1.39308,1.224787,0.100001,118.478531,,
2025-09-16T11:06:52.029,0.878925,0.86621,0.761333,0.1,118.554665,,
2025-09-16T11:06:52.129,0.879193,1.38415,1.216935,0.099999,118.676357,,
2025-09-16T11:06:52.229,0.879462,0.86621,0.761799,0.100021,118.752553,,
2025-09-16T11:06:52.329,0.879193,1.67884,1.476025,0.099979,118.900124,,
2025-09-16T11:06:52.430,0.878925,0.86621,0.761333,0.100001,118.976258,,
2025-09-16T11:06:52.529,0.879193,1.64312,1.44462,0.099999,119.120719,,
2025-09-16T11:06:52.629,0.879462,0.87514,0.769652,0.100001,119.197684,,
2025-09-16T11:06:52.729,0.879462,1.61633,1.421501,0.099999,119.339833,,
2025-09-16T11:06:52.829,0.878925,0.86621,0.761333,0.100002,119.415969,,
2025-09-16T11:06:52.929,0.879193,1.75921,1.546686,0.1,119.570636,,
2025-09-16T11:06:53.029,0.879462,0.87514,0.769652,0.1,119.647602,,
2025-09-16T11:06:53.129,0.879193,1.61633,1.421067,0.099998,119.789705,,
2025-09-16T11:06:53.229,0.878925,0.87514,0.769182,0.100001,119.866624,,
2025-09-16T11:06:53.329,0.879193,1.36629,1.201233,0.099999,119.986746,,
2025-09-16T11:06:53.429,0.878925,0.87514,0.769182,0.100001,120.063664,,
2025-09-16T11:06:53.530,0.879193,0.86621,0.761566,0.100002,120.139823,,
2025-09-16T11:06:53.629,0.878925,0.85728,0.753484,0.1,120.215171,,
2025-09-16T11:06:53.729,0.878656,0.87514,0.768947,0.1,120.292066,,
2025-09-16T11:06:53.829,0.879193,0.87514,0.769417,0.099998,120.369006,,
2025-09-16T11:06:53.929,0.879999,0.87514,0.770122,0.100003,120.44602,,
2025-09-16T11:06:54.029,0.878925,0.88407,0.777031,0.099997,120.523721,,
2025-09-16T11:06:54.129,0.878925,0.88407,0.777031,0.100001,120.601425,,
2025-09-16T11:06:54.229,0.879193,0.87514,0.769417,0.099999,120.678367,,
2025-09-16T11:06:54.329,0.879193,0.85728,0.753715,0.100001,120.753739,,
2025-09-16T11:06:54.429,0.879462,0.87514,0.769652,0.099998,120.830703,,
2025-09-16T11:06:54.529,0.879462,0.86621,0.761799,0.100001,120.906884,,
2025-09-16T11:06:54.630,0.879193,0.85728,0.753715,0.099999,120.982254,,
2025-09-16T11:06:54.729,0.879193,0.86621,0.761566,0.100001,121.058412,,
2025-09-16T11:06:54.829,0.783833,0.63403,0.496974,0.1,121.108109,,
2025-09-16T11:06:54.930,0.749181,0.91979,0.689089,0.100004,121.177021,,
2025-09-16T11:06:55.029,0.878656,0.86621,0.761101,0.099996,121.253128,,
2025-09-16T11:06:55.129,0.878925,0.86621,0.761333,0.099998,121.32926,,
2025-09-16T11:06:55.229,0.879462,1.41987,1.248722,0.100001,121.454134,,
2025-09-16T11:06:55.329,0.879462,0.87514,0.769652,0.099999,121.531098,,
2025-09-16T11:06:55.429,0.879193,2.01818,1.77437,0.1,121.708535,,
2025-09-16T11:06:55.529,0.878925,0.86621,0.761333,0.1,121.784669,,
2025-09-16T11:06:55.630,0.878656,1.86637,1.639897,0.100001,121.94866,,
2025-09-16T11:06:55.729,0.878656,0.87514,0.768947,0.099999,122.025554,,
2025-09-16T11:06:55.829,0.879193,1.99139,1.750817,0.1,122.200635,,
2025-09-16T11:06:55.929,0.878925,0.86621,0.761333,0.100002,122.27677,,
2025-09-16T11:06:56.029,0.879193,1.97353,1.735114,0.099998,122.450279,,
2025-09-16T11:06:56.129,0.878925,0.86621,0.761333,0.100012,122.526421,,
2025-09-16T11:06:56.229,0.879462,0.86621,0.761799,0.099989,122.602593,,
2025-09-16T11:06:56.329,0.879193,0.86621,0.761566,0.099999,122.678749,,
2025-09-16T11:06:56.429,0.878925,0.87514,0.769182,0.100001,122.755668,,
2025-09-16T11:06:56.529,0.879462,0.87514,0.769652,0.099998,122.832632,,
2025-09-16T11:06:56.629,0.878656,0.85728,0.753254,0.099999,122.907956,,
2025-09-16T11:06:56.730,0.879193,0.88407,0.777268,0.1,122.985683,,
2025-09-16T11:06:56.829,0.878656,0.86621,0.761101,0.1,123.061793,,
2025-09-16T11:06:56.929,0.879462,0.87514,0.769652,0.100002,123.13876,,
2025-09-16T11:06:57.029,0.878656,0.86621,0.761101,0.099998,123.214869,,
2025-09-16T11:06:57.129,0.878925,0.87514,0.769182,0.1,123.291787,,
2025-09-16T11:06:57.229,0.879193,0.86621,0.761566,0.1,123.367944,,
2025-09-16T11:06:57.329,0.878925,0.86621,0.761333,0.099999,123.444077,,
2025-09-16T11:06:57.429,0.879999,0.86621,0.762264,0.1,123.520303,,
2025-09-16T11:06:57.529,0.879193,0.86621,0.761566,0.1,123.59646,,
2025-09-16T11:06:57.629,0.878925,0.84835,0.745636,0.1,123.671023,,
2025-09-16T11:06:57.729,0.879193,0.88407,0.777268,0.1,123.74875,,
2025-09-16T11:06:57.830,0.878656,0.83942,0.737562,0.1,123.822506,,
2025-09-16T11:06:57.929,0.879462,0.86621,0.761799,0.100001,123.898687,,
2025-09-16T11:06:58.029,0.879193,0.86621,0.761566,0.1,123.974843,,
2025-09-16T11:06:58.129,0.878656,0.86621,0.761101,0.1,124.050953,,
2025-09-16T11:06:58.229,0.879193,0.87514,0.769417,0.099999,124.127895,,
2025-09-16T11:06:58.329,0.879462,0.86621,0.761799,0.1,124.204075,,
2025-09-16T11:06:58.429,0.879193,0.87514,0.769417,0.1,124.281016,,
2025-09-16T11:06:58.529,0.879193,0.85728,0.753715,0.1,124.356388,,
2025-09-16T11:06:58.629,0.878656,0.85728,0.753254,0.099999,124.431713,,
2025-09-16T11:06:58.729,0.878656,0.86621,0.761101,0.1,124.507823,,
2025-09-16T11:06:58.829,0.879462,0.86621,0.761799,0.100001,124.584003,,
2025-09-16T11:06:58.930,0.879193,0.86621,0.761566,0.1,124.66016,,
2025-09-16T11:06:59.029,0.879193,0.86621,0.761566,0.1,124.736316,,
2025-09-16T11:06:59.129,0.879193,0.85728,0.753715,0.1,124.811688,,
2025-09-16T11:06:59.229,0.878925,0.85728,0.753484,0.1,124.887037,,
2025-09-16T11:06:59.329,0.878925,0.87514,0.769182,0.099999,124.963954,,
2025-09-16T11:06:59.429,0.879999,0.85728,0.754406,0.1,125.039395,,
2025-09-16T11:06:59.529,0.878925,0.86621,0.761333,0.1,125.115529,,
2025-09-16T11:06:59.629,0.878925,0.86621,0.761333,0.1,125.191662,,
2025-09-16T11:06:59.729,0.879193,0.86621,0.761566,0.1,125.267819,,
2025-09-16T11:06:59.829,0.879193,0.84835,0.745864,0.099999,125.342404,,
2025-09-16T11:06:59.930,0.878925,0.86621,0.761333,0.100001,125.418538,,
2025-09-16T11:07:00.029,0.749987,0.56259,0.421935,0.100002,125.460733,,
2025-09-16T11:07:00.129,0.749181,0.56259,0.421482,0.1,125.502881,,
2025-09-16T11:07:00.229,0.74945,0.56259,0.421633,0.100001,125.545045,,
2025-09-16T11:07:00.329,0.749718,0.56259,0.421784,0.099999,125.587223,,
2025-09-16T11:07:00.429,0.74945,0.56259,0.421633,0.1,125.629386,,
2025-09-16T11:07:00.529,0.748913,0.56259,0.421331,0.100001,125.671519,,
2025-09-16T11:07:00.629,0.749718,0.56259,0.421784,0.099999,125.713697,,
2025-09-16T11:07:00.729,0.748913,0.56259,0.421331,0.100001,125.755831,,
2025-09-16T11:07:00.829,0.74945,0.56259,0.421633,0.1,125.797994,,
2025-09-16T11:07:00.931,0.879193,0.75905,0.667352,0.100004,125.864732,,
2025-09-16T11:07:01.030,0.748375,0.56259,0.421029,0.099997,125.906834,,
2025-09-16T11:07:01.129,0.748644,0.56259,0.42118,0.1,125.948952,,
2025-09-16T11:07:01.229,0.748644,0.56259,0.42118,0.100005,125.991072,,
2025-09-16T11:07:01.329,0.748644,0.55366,0.414494,0.099995,126.032519,,
2025-09-16T11:07:01.429,0.749718,0.56259,0.421784,0.099999,126.074697,,
2025-09-16T11:07:01.529,0.748913,0.56259,0.421331,0.100001,126.11683,,
2025-09-16T11:07:01.629,0.748644,0.56259,0.42118,0.099999,126.158948,,
2025-09-16T11:07:01.729,0.748913,0.56259,0.421331,0.100001,126.201081,,
2025-09-16T11:07:01.829,0.748644,0.56259,0.42118,0.099999,126.243199,,
2025-09-16T11:07:01.929,0.748644,0.55366,0.414494,0.1,126.284648,,
2025-09-16T11:07:02.030,0.74945,0.55366,0.41494,0.1,126.326142,,
2025-09-16T11:07:02.129,0.748913,0.56259,0.421331,0.100006,126.368278,,
2025-09-16T11:07:02.229,0.74945,0.56259,0.421633,0.099996,126.41044,,
2025-09-16T11:07:02.329,0.74945,0.55366,0.41494,0.099998,126.451933,,
2025-09-16T11:07:02.429,0.748913,0.56259,0.421331,0.1,126.494066,,
2025-09-16T11:07:02.529,0.748913,0.56259,0.421331,0.1,126.536199,,
2025-09-16T11:07:02.629,0.749181,0.55366,0.414792,0.100001,126.577678,,
2025-09-16T11:07:02.729,0.749181,0.56259,0.421482,0.1,126.619826,,
2025-09-16T11:07:02.829,0.74945,0.55366,0.41494,0.099999,126.66132,,
2025-09-16T11:07:02.929,0.74945,0.56259,0.421633,0.1,126.703484,,
2025-09-16T11:07:03.030,0.74945,0.55366,0.41494,0.099999,126.744978,,
2025-09-16T11:07:03.129,0.74945,0.55366,0.41494,0.1,126.786472,,
2025-09-16T11:07:03.229,0.74945,0.55366,0.41494,0.100001,126.827966,,
2025-09-16T11:07:03.329,0.748644,0.55366,0.414494,0.099998,126.869415,,
2025-09-16T11:07:03.429,0.749181,0.55366,0.414792,0.1,126.910894,,
2025-09-16T11:07:03.529,0.74945,0.55366,0.41494,0.100001,126.952388,,
2025-09-16T11:07:03.629,0.74945,0.55366,0.41494,0.1,126.993883,,
2025-09-16T11:07:03.729,0.74945,0.55366,0.41494,0.1,127.035376,,
2025-09-16T11:07:03.829,0.748644,0.55366,0.414494,0.1,127.076826,,
2025-09-16T11:07:03.929,0.748644,0.56259,0.42118,0.1,127.118944,,
2025-09-16T11:07:04.029,0.748644,0.55366,0.414494,0.100001,127.160393,,
2025-09-16T11:07:04.130,0.74945,0.55366,0.41494,0.1,127.201888,,
2025-09-16T11:07:04.229,0.749181,0.55366,0.414792,0.1,127.243367,,
2025-09-16T11:07:04.329,0.748913,0.55366,0.414643,0.1,127.284831,,
2025-09-16T11:07:04.429,0.748913,0.55366,0.414643,0.1,127.326295,,
2025-09-16T11:07:04.529,0.749181,0.55366,0.414792,0.1,127.367774,,
2025-09-16T11:07:04.629,0.74945,0.55366,0.41494,0.099999,127.409268,,
2025-09-16T11:07:04.729,0.748913,0.55366,0.414643,0.1,127.450732,,
2025-09-16T11:07:04.829,0.748644,0.56259,0.42118,0.100001,127.49285,,
2025-09-16T11:07:04.929,0.748644,0.55366,0.414494,0.100004,127.534301,,
2025-09-16T11:07:05.029,0.748913,0.55366,0.414643,0.099997,127.575765,,
2025-09-16T11:07:05.131,0.749181,0.55366,0.414792,0.100002,127.617245,,
2025-09-16T11:07:05.229,0.747569,0.55366,0.413899,0.099999,127.658634,,
2025-09-16T11:07:05.329,0.749181,0.55366,0.414792,0.100001,127.700114,,
2025-09-16T11:07:05.429,0.748913,0.55366,0.414643,0.099997,127.741576,,
2025-09-16T11:07:05.529,0.749181,0.55366,0.414792,0.1,127.783056,,
2025-09-16T11:07:05.629,0.749181,0.55366,0.414792,0.1,127.824535,,
2025-09-16T11:07:05.729,0.748913,0.55366,0.414643,0.1,127.865999,,
2025-09-16T11:07:05.829,0.74945,0.55366,0.41494,0.099999,127.907493,,
2025-09-16T11:07:05.929,0.748644,0.55366,0.414494,0.1,127.948943,,
2025-09-16T11:07:06.029,0.74945,0.55366,0.41494,0.100001,127.990437,,
2025-09-16T11:07:06.129,0.74945,0.55366,0.41494,0.1,128.031931,,
2025-09-16T11:07:06.230,0.748375,0.55366,0.414346,0.100003,128.073367,,
2025-09-16T11:07:06.329,0.748913,0.54473,0.407955,0.099998,128.114161,,
2025-09-16T11:07:06.429,0.748913,0.56259,0.421331,0.099998,128.156294,,
2025-09-16T11:07:06.529,0.748644,0.55366,0.414494,0.1,128.197743,,
2025-09-16T11:07:06.629,0.74945,0.55366,0.41494,0.1,128.239237,,
2025-09-16T11:07:06.729,0.748375,0.55366,0.414346,0.1,128.280672,,
2025-09-16T11:07:06.829,0.748375,0.55366,0.414346,0.1,128.322106,,
2025-09-16T11:07:06.929,0.751062,0.55366,0.415833,0.1,128.36369,,
2025-09-16T11:07:07.029,0.749718,0.55366,0.415089,0.100001,128.405199,,
2025-09-16T11:07:07.129,0.749181,0.55366,0.414792,0.099999,128.446678,,
2025-09-16T11:07:07.229,0.749181,0.55366,0.414792,0.100002,128.488158,,
2025-09-16T11:07:07.330,0.748913,0.54473,0.407955,0.099999,128.528953,,
2025-09-16T11:07:07.429,0.749181,0.55366,0.414792,0.1,128.570432,,
2025-09-16T11:07:07.529,0.748644,0.55366,0.414494,0.099999,128.611881,,
2025-09-16T11:07:07.629,0.748913,0.55366,0.414643,0.100001,128.653346,,
2025-09-16T11:07:07.729,0.748644,0.54473,0.407809,0.099999,128.694126,,
2025-09-16T11:07:07.829,0.749718,0.55366,0.415089,0.1,128.735635,,
2025-09-16T11:07:07.929,0.749718,0.55366,0.415089,0.1,128.777144,,
2025-09-16T11:07:08.029,0.74945,0.55366,0.41494,0.100001,128.818638,,
2025-09-16T11:07:08.129,0.749181,0.55366,0.414792,0.099999,128.860117,,
2025-09-16T11:07:08.229,0.748644,0.55366,0.414494,0.100002,128.901567,,
2025-09-16T11:07:08.330,0.748644,0.54473,0.407809,0.1,128.942348,,
2025-09-16T11:07:08.429,0.748913,0.55366,0.414643,0.1,128.983812,,
2025-09-16T11:07:08.529,0.748644,0.55366,0.414494,0.099999,129.025261,,
2025-09-16T11:07:08.629,0.748644,0.55366,0.414494,0.1,129.066711,,
2025-09-16T11:07:08.729,0.74945,0.55366,0.41494,0.1,129.108205,,
2025-09-16T11:07:08.829,0.747569,0.55366,0.413899,0.1,129.149595,,
2025-09-16T11:07:08.929,0.749181,0.55366,0.414792,0.100003,129.191075,,
2025-09-16T11:07:09.029,0.749181,0.55366,0.414792,0.099998,129.232553,,
2025-09-16T11:07:09.129,0.748644,0.55366,0.414494,0.100003,129.274004,,
2025-09-16T11:07:09.229,0.748913,0.55366,0.414643,0.100001,129.315469,,
2025-09-16T11:07:09.330,0.752136,0.55366,0.416428,0.099999,129.357111,,
2025-09-16T11:07:09.429,0.74945,0.55366,0.41494,0.099997,129.398603,,
2025-09-16T11:07:09.529,0.748913,0.56259,0.421331,0.1,129.440737,,
2025-09-16T11:07:09.629,0.749987,0.55366,0.415238,0.1,129.48226,,
2025-09-16T11:07:09.729,0.749181,0.55366,0.414792,0.100001,129.52374,,
2025-09-16T11:07:09.829,0.74945,0.54473,0.408248,0.099999,129.564564,,
2025-09-16T11:07:09.929,0.748644,0.54473,0.407809,0.100003,129.605346,,
2025-09-16T11:07:10.029,0.748644,0.55366,0.414494,0.099998,129.646795,,
2025-09-16T11:07:10.129,0.74945,0.55366,0.41494,0.1,129.688289,,
2025-09-16T11:07:10.229,0.749718,0.55366,0.415089,0.1,129.729798,,
2025-09-16T11:07:10.329,0.751062,0.54473,0.409126,0.1,129.77071,,
2025-09-16T11:07:10.430,0.748644,0.54473,0.407809,0.1,129.811491,,
2025-09-16T11:07:10.529,0.74945,0.55366,0.41494,0.099999,129.852985,,
2025-09-16T11:07:10.629,0.749181,0.55366,0.414792,0.1,129.894464,,
2025-09-16T11:07:10.729,0.748913,0.55366,0.414643,0.1,129.935928,,
2025-09-16T11:07:10.829,0.748375,0.55366,0.414346,0.1,129.977363,,
2025-09-16T11:07:10.929,0.749718,0.55366,0.415089,0.1,130.018872,,
2025-09-16T11:07:11.029,0.74945,0.55366,0.41494,0.1,130.060366,,
2025-09-16T11:07:11.129,0.74945,0.54473,0.408248,0.1,130.101191,,
2025-09-16T11:07:11.229,0.809352,0.67868,0.549291,0.100001,130.15612,,
2025-09-16T11:07:11.329,0.748913,0.55366,0.414643,0.099999,130.197584,,
2025-09-16T11:07:11.429,0.74945,0.55366,0.41494,0.100001,130.239079,,
2025-09-16T11:07:11.530,0.748644,0.55366,0.414494,0.099999,130.280528,,
2025-09-16T11:07:11.629,0.74945,0.55366,0.41494,0.1,130.322022,,
2025-09-16T11:07:11.729,0.74945,0.55366,0.41494,0.1,130.363516,,
2025-09-16T11:07:11.829,0.74945,0.55366,0.41494,0.100001,130.40501,,
2025-09-16T11:07:11.929,0.748644,0.54473,0.407809,0.1,130.445791,,
2025-09-16T11:07:12.029,0.74945,0.55366,0.41494,0.1,130.487285,,
2025-09-16T11:07:12.129,0.74945,0.54473,0.408248,0.1,130.52811,,
2025-09-16T11:07:12.229,0.748644,0.54473,0.407809,0.100002,130.568891,,
2025-09-16T11:07:12.329,0.749181,0.55366,0.414792,0.099998,130.610369,,
2025-09-16T11:07:12.429,0.74945,0.54473,0.408248,0.1,130.651194,,
2025-09-16T11:07:12.530,0.74945,0.54473,0.408248,0.100001,130.692019,,
2025-09-16T11:07:12.629,0.74945,0.55366,0.41494,0.1,130.733513,,
2025-09-16T11:07:12.729,0.749718,0.55366,0.415089,0.100002,130.775023,,
2025-09-16T11:07:12.829,0.748913,0.55366,0.414643,0.100001,130.816487,,
2025-09-16T11:07:12.929,0.74945,0.55366,0.41494,0.100003,130.857983,,
2025-09-16T11:07:13.029,0.748913,0.55366,0.414643,0.099998,130.899446,,
2025-09-16T11:07:13.129,0.748644,0.55366,0.414494,0.099996,130.940894,,
2025-09-16T11:07:13.229,0.74945,0.54473,0.408248,0.100004,130.98172,,
2025-09-16T11:07:13.329,0.749987,0.54473,0.40854,0.099997,131.022573,,
2025-09-16T11:07:13.429,0.749181,0.55366,0.414792,0.099999,131.064052,,
2025-09-16T11:07:13.529,0.74945,0.54473,0.408248,0.1,131.104877,,
2025-09-16T11:07:13.630,0.74945,0.55366,0.41494,0.1,131.146371,,
2025-09-16T11:07:13.729,0.749718,0.54473,0.408394,0.1,131.18721,,
2025-09-16T11:07:13.829,0.748913,0.54473,0.407955,0.100001,131.228006,,
2025-09-16T11:07:13.929,0.748913,0.55366,0.414643,0.1,131.26947,,
2025-09-16T11:07:14.029,0.748913,0.54473,0.407955,0.1,131.310266,,
2025-09-16T11:07:14.129,0.748913,0.54473,0.407955,0.099999,131.351061,,
2025-09-16T11:07:14.229,0.748913,0.54473,0.407955,0.100002,131.391857,,
2025-09-16T11:07:14.329,0.74945,0.55366,0.41494,0.099999,131.433351,,
2025-09-16T11:07:14.429,0.749181,0.55366,0.414792,0.1,131.47483,,
2025-09-16T11:07:14.529,0.749181,0.55366,0.414792,0.099999,131.516309,,
2025-09-16T11:07:14.630,0.749987,0.55366,0.415238,0.1,131.557833,,
2025-09-16T11:07:14.729,0.74945,0.54473,0.408248,0.100001,131.598658,,
2025-09-16T11:07:14.829,0.749181,0.54473,0.408101,0.099999,131.639468,,
2025-09-16T11:07:14.929,0.74945,0.54473,0.408248,0.100001,131.680293,,
2025-09-16T11:07:15.029,0.748644,0.54473,0.407809,0.099999,131.721073,,
2025-09-16T11:07:15.129,0.748913,0.55366,0.414643,0.1,131.762538,,
2025-09-16T11:07:15.229,0.748644,0.55366,0.414494,0.100002,131.803988,,
2025-09-16T11:07:15.329,0.748644,0.55366,0.414494,0.099999,131.845437,,
2025-09-16T11:07:15.429,0.74945,0.54473,0.408248,0.099999,131.886261,,
2025-09-16T11:07:15.529,0.749181,0.54473,0.408101,0.1,131.927071,,
2025-09-16T11:07:15.629,0.74945,0.54473,0.408248,0.1,131.967896,,
2025-09-16T11:07:15.730,0.748644,0.55366,0.414494,0.1,132.009346,,
2025-09-16T11:07:15.829,0.749181,0.54473,0.408101,0.1,132.050156,,
2025-09-16T11:07:15.929,0.74945,0.55366,0.41494,0.1,132.09165,,
2025-09-16T11:07:16.029,0.748644,0.55366,0.414494,0.100002,132.1331,,
2025-09-16T11:07:16.132,0.809621,1.18769,0.961578,0.100009,132.229267,,
2025-09-16T11:07:16.229,0.809621,0.67868,0.549473,0.099992,132.28421,,
2025-09-16T11:07:16.330,0.794578,0.64296,0.510882,0.1,132.335298,,
2025-09-16T11:07:16.429,0.879462,0.85728,0.753945,0.100002,132.410694,,
2025-09-16T11:07:16.529,0.879193,0.85728,0.753715,0.099996,132.486062,,
2025-09-16T11:07:16.629,0.879193,0.87514,0.769417,0.1,132.563004,,
2025-09-16T11:07:16.729,0.879193,0.86621,0.761566,0.099998,132.639159,,
2025-09-16T11:07:16.830,0.879193,0.85728,0.753715,0.100001,132.714531,,
2025-09-16T11:07:16.929,0.879193,0.84835,0.745864,0.100037,132.789145,,
2025-09-16T11:07:17.029,0.878925,0.86621,0.761333,0.099964,132.865251,,
2025-09-16T11:07:17.129,0.879193,0.86621,0.761566,0.099999,132.941406,,
2025-09-16T11:07:17.229,0.878925,0.85728,0.753484,0.100002,133.016756,,
2025-09-16T11:07:17.329,0.879193,0.84835,0.745864,0.099998,133.091341,,
2025-09-16T11:07:17.429,0.879462,0.85728,0.753945,0.100001,133.166736,,
2025-09-16T11:07:17.529,0.879193,0.85728,0.753715,0.099999,133.242107,,
2025-09-16T11:07:17.629,0.879193,0.84835,0.745864,0.1,133.316694,,
2025-09-16T11:07:17.729,0.879462,0.85728,0.753945,0.1,133.392089,,
2025-09-16T11:07:17.829,0.878925,1.56275,1.373539,0.099999,133.529441,,
2025-09-16T11:07:17.930,0.878656,1.55382,1.365273,0.099999,133.665968,,
2025-09-16T11:07:18.029,0.879462,1.61633,1.421501,0.100001,133.808119,,
2025-09-16T11:07:18.129,0.878656,2.28608,2.008678,0.1,134.008988,,
2025-09-16T11:07:18.229,0.879462,1.85744,1.633548,0.100002,134.172346,,
2025-09-16T11:07:18.329,0.879462,1.54489,1.358672,0.099999,134.308212,,
2025-09-16T11:07:18.429,0.879193,1.6074,1.413215,0.099998,134.449531,,
2025-09-16T11:07:18.529,0.879193,1.41987,1.24834,0.1,134.574365,,
2025-09-16T11:07:18.629,0.879462,1.41094,1.240868,0.1,134.698452,,
2025-09-16T11:07:18.729,0.879193,2.25929,1.986353,0.100001,134.897089,,
2025-09-16T11:07:18.829,0.879193,1.71456,1.50743,0.1,135.047831,,
2025-09-16T11:07:18.929,0.879462,1.65205,1.452915,0.1,135.193123,,
2025-09-16T11:07:19.030,0.878925,1.50024,1.318598,0.1,135.324982,,
2025-09-16T11:07:19.129,0.879462,1.55382,1.366525,0.1,135.461634,,
2025-09-16T11:07:19.229,0.879193,1.40201,1.232638,0.100002,135.5849,,
2025-09-16T11:07:19.329,0.878656,2.46468,2.165606,0.099999,135.801458,,
2025-09-16T11:07:19.429,0.879193,1.85744,1.633049,0.1,135.964762,,
2025-09-16T11:07:19.529,0.878656,2.09855,1.843904,0.099999,136.149151,,
2025-09-16T11:07:19.629,0.879462,1.36629,1.2016,0.100001,136.269313,,
2025-09-16T11:07:19.729,0.878925,1.36629,1.200866,0.099999,136.389398,,
2025-09-16T11:07:19.829,0.879999,2.5897,2.278934,0.100001,136.617293,,
2025-09-16T11:07:19.929,0.878925,2.58077,2.268302,0.1,136.844124,,
2025-09-16T11:07:20.030,0.879193,2.19678,1.931394,0.1,137.037263,,
2025-09-16T11:07:20.129,0.879193,0.87514,0.769417,0.100001,137.114206,,
2025-09-16T11:07:20.229,0.878656,0.87514,0.768947,0.1,137.191101,,
2025-09-16T11:07:20.329,0.879193,0.86621,0.761566,0.099999,137.267257,,
2025-09-16T11:07:20.429,0.879193,0.86621,0.761566,0.100001,137.343414,,
2025-09-16T11:07:20.529,0.879193,0.87514,0.769417,0.1,137.420356,,
2025-09-16T11:07:20.629,0.879462,0.86621,0.761799,0.099998,137.496535,,
2025-09-16T11:07:20.729,0.878925,0.86621,0.761333,0.100001,137.572669,,
2025-09-16T11:07:20.829,0.879193,0.88407,0.777268,0.099998,137.650394,,
2025-09-16T11:07:20.929,0.878925,0.87514,0.769182,0.100038,137.727342,,
2025-09-16T11:07:21.030,0.879462,0.87514,0.769652,0.099963,137.804279,,
2025-09-16T11:07:21.129,0.878925,0.87514,0.769182,0.099999,137.881197,,
2025-09-16T11:07:21.229,0.879462,0.86621,0.761799,0.100001,137.957378,,
2025-09-16T11:07:21.329,0.878925,0.86621,0.761333,0.099999,138.03351,,
2025-09-16T11:07:21.429,0.809352,0.68761,0.556519,0.1,138.089163,,
2025-09-16T11:07:21.529,0.809352,0.68761,0.556519,0.099999,138.144814,,
2025-09-16T11:07:21.629,0.879193,1.59847,1.405364,0.1,138.28535,,
2025-09-16T11:07:21.729,0.879193,1.63419,1.436769,0.099999,138.429025,,
2025-09-16T11:07:21.829,0.878656,2.27715,2.000832,0.1,138.629108,,
2025-09-16T11:07:21.929,0.878925,0.87514,0.769182,0.100001,138.706027,,
2025-09-16T11:07:22.030,0.879462,0.86621,0.761799,0.100001,138.782208,,
2025-09-16T11:07:22.129,0.879462,0.86621,0.761799,0.099998,138.858386,,
