Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J)
2025-09-16T13:27:45.833,0.748913,0.616170,0.461457,0.099998,13.746581
2025-09-16T13:27:45.936,0.780072,0.696540,0.543352,0.100003,13.800918
2025-09-16T13:27:46.036,0.749181,0.625100,0.468313,0.099996,13.847748
2025-09-16T13:27:46.133,0.749718,0.625100,0.468649,0.100002,13.894614
2025-09-16T13:27:46.233,0.749987,0.616170,0.462119,0.100000,13.940826
2025-09-16T13:27:46.333,0.748913,0.616170,0.461457,0.099998,13.986971
2025-09-16T13:27:46.433,0.749450,0.625100,0.468481,0.100001,14.033819
2025-09-16T13:27:46.534,0.749987,0.616170,0.462119,0.100001,14.080032
2025-09-16T13:27:46.633,0.748913,0.616170,0.461457,0.099998,14.126177
2025-09-16T13:27:46.733,0.749450,0.616170,0.461788,0.100002,14.172356
2025-09-16T13:27:46.833,0.748913,0.616170,0.461457,0.099998,14.218501
2025-09-16T13:27:46.933,0.748913,0.616170,0.461457,0.100004,14.264649
2025-09-16T13:27:47.033,0.748913,0.616170,0.461457,0.099997,14.310793
2025-09-16T13:27:47.133,0.748644,0.625100,0.467977,0.100001,14.357591
2025-09-16T13:27:47.233,0.748644,0.616170,0.461292,0.100000,14.403720
2025-09-16T13:27:47.333,0.749181,0.625100,0.468313,0.100001,14.450552
2025-09-16T13:27:47.433,0.756434,0.625100,0.472847,0.099999,14.497836
2025-09-16T13:27:47.533,0.748913,0.616170,0.461457,0.100001,14.543982
2025-09-16T13:27:47.634,0.749181,0.616170,0.461623,0.100000,14.590145
2025-09-16T13:27:47.733,0.748913,0.616170,0.461457,0.099998,14.636289
2025-09-16T13:27:47.833,0.748375,0.616170,0.461126,0.100004,14.682404
2025-09-16T13:27:47.933,0.749181,0.616170,0.461623,0.099997,14.728565
2025-09-16T13:27:48.033,0.748913,0.616170,0.461457,0.100000,14.774710
2025-09-16T13:27:48.133,0.748913,0.616170,0.461457,0.100002,14.820857
2025-09-16T13:27:48.233,0.748644,0.616170,0.461292,0.099999,14.866985
