timestamp,channel,action,payload
1762858369992,CH1,POWER,2.35
1762858369998,CH1,POWER,2.35
1762858370002,CH1,POWER,2.35
1762858370007,CH1,POWER,2.35
1762858370011,CH1,POWER,2.35
1762858370016,CH1,POWER,2.35
1762858370021,CH1,POWER,2.35
1762858370025,CH1,POWER,2.35
1762858370030,CH1,POWER,2.35
1762858370038,CH1,POWER,2.35
1762858370044,CH1,POWER,2.35
1762858370050,CH1,POWER,2.35
1762858370058,CH1,POWER,2.35
1762858370061,CH1,POWER,2.35
1762858370064,CH1,POWER,2.35
1762858370091,CH1,POWER,2.35
1762858370095,CH1,POWER,2.35
1762858370101,CH1,POWER,2.35
1762858370105,CH1,POWER,2.35
1762858370109,CH1,POWER,2.35
1762858370113,CH1,POWER,2.35
1762858370117,CH1,POWER,2.35
1762858370122,CH1,POWER,2.35
1762858370126,CH1,POWER,2.35
1762858370132,CH1,POWER,2.35
1762858370136,CH1,POWER,2.35
1762858370141,CH1,POWER,2.35
1762858370146,CH1,POWER,2.35
1762858370152,CH1,POWER,2.35
1762858370160,CH1,POWER,2.35
1762858370165,CH1,POWER,2.35
1762858370172,CH1,POWER,2.35
1762858370177,CH1,POWER,2.35
1762858370182,CH1,POWER,2.35
1762858370190,CH1,POWER,2.35
1762858370195,CH1,POWER,2.35
1762858370201,CH1,POWER,2.35
1762858370207,CH1,POWER,2.35
1762858370212,CH1,POWER,2.35
1762858370220,CH1,POWER,2.35
1762858370226,CH1,POWER,2.35
1762858370232,CH1,POWER,2.35
1762858370236,CH1,POWER,2.35
1762858370241,CH1,POWER,2.35
1762858370247,CH1,POWER,2.35
1762858370252,CH1,POWER,2.35
1762858370260,CH1,POWER,2.35
1762858370266,CH1,POWER,2.35
1762858370272,CH1,POWER,2.35
1762858370277,CH1,POWER,2.35
1762858370282,CH1,POWER,2.35
1762858370290,CH1,POWER,2.35
1762858370296,CH1,POWER,2.35
1762858370302,CH1,POWER,2.35
1762858370310,CH1,POWER,2.35
1762858370315,CH1,POWER,2.35
1762858370322,CH1,POWER,2.35
1762858370327,CH1,POWER,2.35
1762858370332,CH1,POWER,2.35
1762858370337,CH1,POWER,2.35
1762858370342,CH1,POWER,2.35
1762858370348,CH1,POWER,2.35
1762858370352,CH1,POWER,2.35
1762858370360,CH1,POWER,2.35
1762858370366,CH1,POWER,2.35
1762858370371,CH1,POWER,2.35
1762858370376,CH1,POWER,2.35
1762858370382,CH1,POWER,2.35
1762858370387,CH1,POWER,2.35
1762858370392,CH1,POWER,2.35
1762858370400,CH1,POWER,2.35
1762858370406,CH1,POWER,2.35
1762858370411,CH1,POWER,2.35
1762858370417,CH1,POWER,2.35
1762858370422,CH1,POWER,2.35
1762858370430,CH1,POWER,2.35
1762858370434,CH1,POWER,2.35
1762858370440,CH1,POWER,2.35
1762858370444,CH1,POWER,2.35
1762858370450,CH1,POWER,2.35
1762858370454,CH1,POWER,2.35
1762858370456,CH1,POWER,2.35
1762858370484,CH1,POWER,2.35
1762858370488,CH1,POWER,2.35
1762858370494,CH1,POWER,2.35
1762858370498,CH1,POWER,2.35
1762858370504,CH1,POWER,2.35
1762858370508,CH1,POWER,2.35
1762858370514,CH1,POWER,2.35
1762858370518,CH1,POWER,2.35
1762858370524,CH1,POWER,2.35
1762858370528,CH1,POWER,2.35
1762858370534,CH1,POWER,2.35
1762858370538,CH1,POWER,2.35
1762858370544,CH1,POWER,2.35
1762858370548,CH1,POWER,2.35
1762858370554,CH1,POWER,2.35
1762858370558,CH1,POWER,2.35
1762858370563,CH1,POWER,2.35
1762858370568,CH1,POWER,2.35
1762858370574,CH1,POWER,2.35
1762858370578,CH1,POWER,2.35
1762858370584,CH1,POWER,2.35
1762858370588,CH1,POWER,2.35
1762858370594,CH1,POWER,2.35
1762858370598,CH1,POWER,2.35
1762858370603,CH1,POWER,2.35
1762858370607,CH1,POWER,2.35
1762858370611,CH1,POWER,2.35
1762858370616,CH1,POWER,2.35
1762858370622,CH1,POWER,2.35
1762858370626,CH1,POWER,2.35
1762858370632,CH1,POWER,2.35
1762858370636,CH1,POWER,2.35
