 Timestamp ;Voltage (V);Current (A);Power (W);dt (s);Energy So Far (J);cpuload
 605,773 ;0,874358;1,81279;1,585028;0,100007;521,094874;50
 605,872 ;0,873821;1,89316;1,654283;0,099994;521,260292;50
 605,972 ;0,874627;2,04497;1,788586;0,099999;521,439148;50
 606,072 ;0,874627;2,16999;1,897931;0,100002;521,628944;50
 606,172 ;0,873552;1,50024;1,310538;0,099998;521,759996;50
 606,272 ;0,873821;1,73242;1,513825;0,1;521,911378;50
 606,372 ;0,874089;2,81295;2,45877;0,1;522,157256;50
 606,472 ;0,874089;1,50917;1,319149;0,1;522,289171;50
 606,572 ;0,874089;2,62542;2,294852;0,1;522,518657;50
 606,672 ;0,873552;1,43773;1,255932;0,1;522,64425;50
 606,773 ;0,809889;1,4288;1,15717;0,100001;522,759968;50
 606,872 ;0,874089;2,03604;1,779681;0,099999;522,937935;50
 606,972 ;0,873552;2,02711;1,770786;0,099998;523,11501;50
 607,073 ;0,873821;1,00909;0,881764;0,100006;523,203192;50
 607,172 ;0,873552;1,52703;1,33394;0,099997;523,336582;50
 607,272 ;0,874358;2,03604;1,780228;0,099998;523,514601;50
 607,372 ;0,873552;1,94674;1,700579;0,100001;523,68466;50
 607,472 ;0,874089;2,04497;1,787487;0,099999;523,863407;50
 607,572 ;0,873552;2,19678;1,919002;0,100001;524,055309;50
 607,672 ;0,874089;2,61649;2,287046;0,099999;524,28401;50
 607,772 ;0,873821;1,50917;1,318744;0,100006;524,415893;50
 607,872 ;0,874358;1,5181;1,327363;0,099996;524,548624;50
 607,972 ;0,873821;1,43773;1,256319;0,099999;524,674255;50
 608,072 ;0,874089;1,43773;1,256705;0,1;524,799925;50
 608,172 ;0,873821;1,04481;0,912977;0,100002;524,891225;50
 608,272 ;0,873284;1,43773;1,255546;0,099998;525,016777;50
 608,372 ;0,873552;1,4288;1,248131;0,100001;525,141591;50
 608,472 ;0,873552;1,14304;0,998505;0,100002;525,241443;50
 608,572 ;0,873821;1,15197;1,006615;0,099997;525,342102;50
 608,672 ;0,874089;1,43773;1,256705;0,100001;525,467774;50
 608,772 ;0,874089;1,43773;1,256705;0,099997;525,593441;50
 608,873 ;0,873552;1,00909;0,881493;0,100001;525,681591;50
 608,972 ;0,874089;1,29485;1,131815;0,1;525,794773;50
 609,072 ;0,873552;1,14304;0,998505;0,099999;525,894622;50
 609,172 ;0,874089;1,00909;0,882035;0,100007;525,982832;50
 609,272 ;0,873821;1,36629;1,193893;0,099995;526,102215;50
 609,372 ;0,874089;1,37522;1,202065;0,099997;526,222419;50
 609,472 ;0,874089;1,29485;1,131815;0,100003;526,335603;50
 609,572 ;0,873821;1,36629;1,193893;0,099999;526,454991;50
 609,672 ;0,873821;1,36629;1,193893;0,099999;526,574379;50
 609,772 ;0,873821;2,02711;1,771331;0,100002;526,751515;50
 609,873 ;0,873552;1,74135;1,52116;0,1;526,903631;50
 609,972 ;0,874089;1,89316;1,654791;0,100001;527,069111;50
 610,072 ;0,874358;2,49147;2,178437;0,099998;527,286951;50
 610,172 ;0,874089;1,29485;1,131815;0,100001;527,400134;50
 610,272 ;0,874089;1,46452;1,280121;0,099999;527,528145;50
 610,372 ;0,874627;2,59863;2,272831;0,100001;527,755431;50
 610,472 ;0,874627;1,72349;1,507411;0,099999;527,906171;50
 610,572 ;0,874089;2,27715;1,990433;0,1;528,105213;50
 610,672 ;0,873821;1,79493;1,568447;0,100002;528,262061;50
 610,772 ;0,873552;1,98246;1,731782;0,099998;528,435235;50
 610,872 ;0,874089;2,33966;2,045072;0,1;528,639743;50
 610,973 ;0,874089;2,02711;1,771875;0,100001;528,816931;50
 611,072 ;0,874089;1,82172;1,592346;0,099998;528,976163;50
 611,172 ;0,874089;2,5897;2,263629;0,100003;529,202534;50
 611,272 ;0,873552;2,02711;1,770786;0,1;529,379613;50
 611,372 ;0,874089;2,48254;2,169962;0,099997;529,596603;50
 611,472 ;0,873821;1,8753;1,638676;0,1;529,760471;50
 611,572 ;0,874089;1,73242;1,51429;0,099999;529,911899;50
 611,672 ;0,873821;2,92904;2,559456;0,100001;530,167847;50
 611,772 ;0,873284;2,9469;2,573479;0,1;530,425196;50
 611,873 ;0,809621;1,3395;1,084487;0,1;530,533644;50
 611,973 ;0,873821;1,75921;1,537234;0,100002;530,687371;50
 612,072 ;0,874089;2,64328;2,310463;0,099998;530,918411;50
 612,172 ;0,873821;2,09855;1,833757;0,100002;531,101791;50
 612,272 ;0,873552;2,03604;1,778587;0,099998;531,279647;50
 612,372 ;0,874627;1,95567;1,710481;0,1;531,450695;50
 612,472 ;0,873821;2,33966;2,044444;0,1;531,655139;50
 612,572 ;0,874089;2,38431;2,0841;0,100001;531,86355;50
 612,672 ;0,874089;1,63419;1,428428;0,100002;532,006395;50
 612,772 ;0,874089;2,08069;1,818709;0,099998;532,188262;50
 612,872 ;0,873821;2,33073;2,036641;0,1;532,391926;50
 612,972 ;0,873821;2,03604;1,779134;0,100001;532,56984;50
 613,073 ;0,874089;1,48238;1,295733;0,099999;532,699412;50
 613,172 ;0,874358;1,74135;1,522563;0,100004;532,851674;50
 613,272 ;0,874627;1,49131;1,30434;0,099999;532,982106;50
 613,372 ;0,873552;1,43773;1,255932;0,099999;533,107698;50
 613,472 ;0,873821;1,43773;1,256319;0,100001;533,233331;50
 613,572 ;0,874089;1,43773;1,256705;0,099999;533,359001;50
 613,672 ;0,874089;1,29485;1,131815;0,1;533,472182;50
 613,772 ;0,873821;1,36629;1,193893;0,100001;533,591572;50
 613,872 ;0,874627;1,14304;0,999733;0,099999;533,691544;50
 613,972 ;0,873821;1,01802;0,889567;0,100009;533,780508;50
 614,073 ;0,873552;1,00016;0,873692;0,099994;533,867872;50
 614,172 ;0,874089;1,29485;1,131815;0,1;533,981053;50
 614,272 ;0,874089;1,43773;1,256705;0,1;534,106724;50
 614,372 ;0,874089;1,43773;1,256705;0,099998;534,232392;50
 614,472 ;0,874089;1,4288;1,248899;0,100001;534,357284;50
 614,572 ;0,873284;1,36629;1,193159;0,1;534,476599;50
 614,672 ;0,874089;1,00016;0,874229;0,1;534,564022;50
 614,772 ;0,873821;1,14304;0,998812;0,1;534,663903;50
 614,872 ;0,874089;1,29485;1,131815;0,099999;534,777083;50
 614,972 ;0,874089;1,41987;1,241093;0,100001;534,901193;50
 615,072 ;0,873821;1,29485;1,131467;0,1;535,01434;50
 615,173 ;0,874089;1,72349;1,506484;0,100001;535,16499;50
 615,272 ;0,873821;2,04497;1,786938;0,099997;535,343679;50
 615,372 ;0,873552;2,42003;2,114023;0,100004;535,555091;50
 615,472 ;0,873552;1,74135;1,52116;0,099996;535,707201;50
 615,572 ;0,874627;1,37522;1,202804;0,100001;535,827482;50
 615,672 ;0,874627;1,30378;1,140321;0,099999;535,941513;50
 615,772 ;0,874089;1,36629;1,19426;0,100002;536,060942;50
 615,872 ;0,873821;1,14304;0,998812;0,1;536,160823;50
 615,972 ;0,874358;2,03604;1,780228;0,099997;536,338841;50
 616,072 ;0,874627;2,00925;1,757344;0,100006;536,514587;50
 616,173 ;0,873821;1,77707;1,552841;0,099998;536,669867;50
 616,272 ;0,874358;2,20571;1,92858;0,099998;536,862721;50
 616,372 ;0,873821;2,02711;1,771331;0,099998;537,039851;50
 616,472 ;0,873821;2,12534;1,857167;0,100014;537,225593;50
 616,572 ;0,873821;2,04497;1,786938;0,099989;537,404266;50
 616,672 ;0,873821;3,25945;2,848176;0,099998;537,68908;50
 616,772 ;0,874089;2,16999;1,896765;0,100002;537,87876;50
 616,872 ;0,873821;1,59847;1,396776;0,099998;538,018435;50
 616,972 ;0,809352;1,68777;1,366;0,100002;538,155037;50
 617,072 ;0,874627;1,73242;1,515221;0,099999;538,306557;50
 617,172 ;0,873821;2,33073;2,036641;0,100002;538,510226;50
 617,273 ;0,873821;2,12534;1,857167;0,099998;538,695939;50
 617,372 ;0,873821;2,44682;2,138082;0,100007;538,909762;50
 617,472 ;0,874089;1,89316;1,654791;0,099993;539,075229;50
 617,572 ;0,873821;1,77707;1,552841;0,100001;539,230514;50
 617,672 ;0,874089;2,62542;2,294852;0,099999;539,459998;50
 617,772 ;0,873552;2,06283;1,80199;0,099999;539,640195;50
 617,872 ;0,874089;2,48254;2,169962;0,100002;539,857195;50
 617,972 ;0,873821;1,74135;1,521628;0,099999;540,009356;50
 618,072 ;0,874627;2,47361;2,163486;0,100002;540,22571;50
 618,172 ;0,874627;1,98246;1,733913;0,100001;540,399103;50
 618,272 ;0,873284;2,34859;2,050985;0,099996;540,604193;50
 618,373 ;0,874089;1,49131;1,303538;0,100001;540,734548;50
 618,472 ;0,874089;1,75028;1,529901;0,100001;540,887539;50
 618,572 ;0,874089;2,73258;2,388519;0,100017;541,126432;50
 618,672 ;0,874627;2,37538;2,077571;0,099982;541,334152;50
 618,772 ;0,873821;1,76814;1,545038;0,100001;541,488658;50
 618,872 ;0,874089;1,43773;1,256705;0,100001;541,61433;50
 618,972 ;0,873821;1,4288;1,248515;0,099999;541,73918;50
 619,072 ;0,874089;1,04481;0,913257;0,099999;541,830505;50
 619,172 ;0,874089;1,08053;0,94448;0,100002;541,924955;50
 619,272 ;0,874089;1,36629;1,19426;0,099998;542,044378;50
 619,372 ;0,874627;1,29485;1,132511;0,1;542,157629;50
 619,472 ;0,873552;1,00016;0,873692;0,100011;542,245008;50
 619,572 ;0,873821;1,43773;1,256319;0,09999;542,370627;50
 619,672 ;0,874089;1,44666;1,26451;0,1;542,497078;50
 619,772 ;0,873821;1,29485;1,131467;0,100001;542,610225;50
 619,872 ;0,873821;1,4288;1,248515;0,099999;542,735076;50
 619,972 ;0,874627;1,41987;1,241856;0,1;542,859261;50
 620,072 ;0,873821;1,40201;1,225106;0,100001;542,981773;50
 620,172 ;0,874089;1,00909;0,882035;0,100004;543,06998;50
 620,272 ;0,874089;1,08053;0,94448;0,099994;543,164423;50
 620,372 ;0,874627;1,36629;1,194994;0,100002;543,283924;50
 620,473 ;0,874627;1,00909;0,882577;0,099998;543,37218;50
 620,572 ;0,873821;2,03604;1,779134;0,100001;543,550094;50
 620,672 ;0,873821;2,04497;1,786938;0,1;543,728788;50
 620,772 ;0,874089;2,61649;2,287046;0,100001;543,957494;50
 620,872 ;0,874089;1,00909;0,882035;0,100001;544,045698;50
 620,972 ;0,874089;1,43773;1,256705;0,1;544,171368;50
 621,072 ;0,874627;1,08946;0,952871;0,1;544,266655;50
 621,172 ;0,874089;1,15197;1,006925;0,100001;544,367348;50
 621,272 ;0,873821;1,29485;1,131467;0,099999;544,480494;50
 621,372 ;0,874089;1,43773;1,256705;0,100001;544,606166;50
 621,472 ;0,874089;1,15197;1,006925;0,099997;544,706856;50
 621,572 ;0,874627;1,56275;1,366823;0,100002;544,843541;50
 621,672 ;0,874627;2,62542;2,296263;0,099999;545,073165;50
 621,772 ;0,873821;2,13427;1,86497;0,099999;545,25966;50
 621,872 ;0,874627;1,74135;1,523031;0,100001;545,411964;50
 621,972 ;0,874089;2,53612;2,216796;0,099999;545,633642;50
 622,072 ;0,809352;1,19662;0,968487;0,100002;545,730492;50
 622,172 ;0,874358;2,42003;2,115973;0,100009;545,942109;50
 622,274 ;0,873821;2,42896;2,122476;0,099991;546,154338;50
 622,372 ;0,874089;1,36629;1,19426;0,099998;546,273762;50
 622,472 ;0,873284;1,43773;1,255546;0,100001;546,399318;50
 622,573 ;0,873821;1,00909;0,881764;0,100001;546,487495;50
 622,672 ;0,874089;1,14304;0,999119;0,099998;546,587405;50
 622,772 ;0,874358;2,47361;2,162821;0,100001;546,803689;50
 622,872 ;0,874089;2,03604;1,779681;0,100009;546,981674;50
 622,972 ;0,874089;2,62542;2,294852;0,09999;547,211136;50
 623,072 ;0,873821;2,33966;2,044444;0,100001;547,415583;50
 623,172 ;0,874358;2,03604;1,780228;0,099998;547,593602;50
 623,272 ;0,873821;2,55398;2,231721;0,100001;547,816776;50
 623,372 ;0,873821;2,33073;2,036641;0,1;548,02044;50
 623,472 ;0,873821;2,03604;1,779134;0,099999;548,198353;50
 623,573 ;0,874358;2,11641;1,8505;0,100006;548,383413;50
 623,672 ;0,873821;1,59847;1,396776;0,099995;548,523084;50
 623,772 ;0,873821;2,65221;2,317557;0,100019;548,754884;50
 623,872 ;0,874089;2,9469;2,575854;0,099981;549,012421;50
 623,972 ;0,874627;1,786;1,562083;0,099999;549,168627;50
 624,072 ;0,874089;2,33966;2,045072;0,1;549,373136;50
 624,172 ;0,874627;2,3218;2,030709;0,100001;549,576208;50
 624,272 ;0,873821;1,00909;0,881764;0,100003;549,664387;50
 624,372 ;0,873821;1,15197;1,006615;0,099998;549,765046;50
 624,472 ;0,874089;1,04481;0,913257;0,100001;549,856373;50
 624,572 ;0,874358;2,00925;1,756804;0,099999;550,032051;50
 624,673 ;0,874627;1,01802;0,890388;0,1;550,121089;50
 624,772 ;0,873552;1,37522;1,201326;0,100001;550,241223;50
 624,872 ;0,874089;1,15197;1,006925;0,1;550,341915;50
 624,972 ;0,874627;1,00909;0,882577;0,100003;550,430176;50
 625,072 ;0,874089;1,15197;1,006925;0,099997;550,530866;50
 625,172 ;0,873821;1,29485;1,131467;0,100001;550,644014;50
 625,272 ;0,874627;1,43773;1,257477;0,099998;550,769759;50
 625,372 ;0,873821;1,36629;1,193893;0,100001;550,889149;50
 625,472 ;0,873821;1,14304;0,998812;0,099997;550,989028;50
 625,572 ;0,874358;1,01802;0,890114;0,100001;551,07804;50
 625,673 ;0,873821;1,00909;0,881764;0,100007;551,166223;50
 625,772 ;0,874627;1,15197;1,007544;0,099993;551,266971;50
 625,872 ;0,873284;1,43773;1,255546;0,1;551,392526;50
 625,972 ;0,874358;2,02711;1,77242;0,099999;551,569766;50
 626,072 ;0,874627;1,43773;1,257477;0,100001;551,695516;50
 626,172 ;0,873552;1,43773;1,255932;0,1;551,821109;50
 626,272 ;0,873821;1,36629;1,193893;0,099998;551,940496;50
 626,372 ;0,874089;1,00909;0,882035;0,100007;552,028705;50
 626,472 ;0,874627;1,04481;0,913819;0,099997;552,120084;50
 626,572 ;0,874089;1,43773;1,256705;0,099999;552,245753;50
 626,672 ;0,874089;1,30378;1,13962;0,099997;552,359712;50
 626,773 ;0,874358;1,00909;0,882306;0,100002;552,447944;50
 626,872 ;0,873821;1,41987;1,240712;0,1;552,572016;50
 626,972 ;0,874089;2,01818;1,76407;0,100004;552,748429;50
 627,074 ;0,874089;2,20571;1,927988;0,099996;552,94122;50
 627,172 ;0,809352;1,16983;0,946804;0,100001;553,035902;50
 627,275 ;0,874358;1,00909;0,882306;0,100022;553,124152;50
 627,372 ;0,874627;1,89316;1,655808;0,099976;553,289694;50
 627,472 ;0,873552;2,17892;1,9034;0,099998;553,48003;50
 627,572 ;0,874089;2,35752;2,060683;0,100001;553,686102;50
 627,672 ;0,873284;1,00909;0,881222;0,100002;553,774225;50
 627,773 ;0,873821;1,00909;0,881764;0,100008;553,862409;50
 627,872 ;0,874627;1,04481;0,913819;0,099991;553,953783;50
 627,972 ;0,874358;1,36629;1,194627;0,1;554,073245;50
 628,072 ;0,874089;1,40201;1,225482;0,099999;554,195792;50
 628,172 ;0,874089;1,08946;0,952285;0,100001;554,291022;50
 628,272 ;0,873821;1,08053;0,94419;0,1;554,385441;50
 628,372 ;0,873284;2,31287;2,019791;0,100008;554,587436;50
 628,472 ;0,874089;2,3218;2,029461;0,099991;554,790364;50
 628,572 ;0,873821;2,5004;2,184902;0,099998;555,008851;50
 628,672 ;0,874627;2,02711;1,772965;0,1;555,186148;50
 628,772 ;0,873821;2,62542;2,294147;0,100001;555,415565;50
 628,873 ;0,874089;2,12534;1,857737;0,099998;555,601336;50
 628,972 ;0,874089;2,01818;1,76407;0,1;555,777743;50
 629,072 ;0,874089;1,50917;1,319149;0,100025;555,909691;50
 629,172 ;0,874089;2,42896;2,123128;0,099976;556,121952;50
 629,272 ;0,874089;2,03604;1,779681;0,100001;556,299921;50
 629,372 ;0,874089;2,04497;1,787487;0,099999;556,478668;50
 629,472 ;0,874089;1,74135;1,522096;0,100002;556,63088;50
 629,572 ;0,874627;2,17892;1,905742;0,1;556,821453;50
 629,672 ;0,873552;2,02711;1,770786;0,099999;556,99853;50
 629,772 ;0,873284;2,16106;1,887218;0,100009;557,187269;50
 629,873 ;0,873552;1,81279;1,583567;0,099993;557,345614;50
 629,972 ;0,873821;2,03604;1,779134;0,099999;557,523526;50
 630,072 ;0,873821;1,43773;1,256319;0,1;557,649158;50
 630,172 ;0,873552;1,43773;1,255932;0,100001;557,774753;50
 630,272 ;0,874627;1,15197;1,007544;0,099999;557,875507;50
 630,372 ;0,874089;1,40201;1,225482;0,1;557,998055;50
 630,472 ;0,874089;1,00909;0,882035;0,100003;558,086261;50
 630,572 ;0,874089;1,44666;1,26451;0,099996;558,212707;50
 630,672 ;0,874089;1,43773;1,256705;0,1;558,338378;50
 630,772 ;0,874089;1,43773;1,256705;0,099999;558,464047;50
 630,872 ;0,873821;1,4288;1,248515;0,100001;558,5889;50
 630,973 ;0,874089;1,02695;0,897646;0,1;558,678664;50
 631,072 ;0,873821;1,30378;1,13927;0,100001;558,792592;50
 631,172 ;0,874627;1,01802;0,890388;0,100005;558,881635;50
 631,272 ;0,874089;1,08053;0,94448;0,099996;558,97608;50
 631,372 ;0,873821;1,36629;1,193893;0,099999;559,095468;50
 631,472 ;0,874358;1,28592;1,124355;0,1;559,207902;50
 631,572 ;0,874089;1,40201;1,225482;0,099999;559,330449;50
 631,672 ;0,874627;1,14304;0,999733;0,100001;559,430423;50
 631,772 ;0,874089;1,01802;0,88984;0,100003;559,51941;50
 631,872 ;0,873821;1,08053;0,94419;0,099999;559,613828;50
 631,973 ;0,874627;1,00909;0,882577;0,100001;559,702087;50
 632,072 ;0,873821;1,37522;1,201696;0,099998;559,822254;50
 632,172 ;0,873284;1,15197;1,005997;0,100001;559,922855;50
 632,274 ;0,809621;0,83049;0,672382;0,100023;559,990108;50
 632,372 ;0,809352;0,83942;0,679386;0,099977;560,058031;50
 632,475 ;0,873552;1,00016;0,873692;0,100002;560,145402;50
 632,572 ;0,874089;1,05374;0,921063;0,099997;560,237505;50
 632,672 ;0,874089;1,08053;0,94448;0,100001;560,331954;50
 632,772 ;0,874627;1,43773;1,257477;0,099999;560,457701;50
 632,872 ;0,874089;1,14304;0,999119;0,1;560,557613;50
 632,972 ;0,873821;1,41987;1,240712;0,099999;560,681683;50
 633,072 ;0,874089;1,43773;1,256705;0,100001;560,807354;50
 633,172 ;0,873821;1,00909;0,881764;0,100006;560,895537;50
 633,272 ;0,873821;1,02695;0,89737;0,099996;560,98527;50
 633,372 ;0,873821;1,36629;1,193893;0,099998;561,104657;50
 633,472 ;0,873821;1,43773;1,256319;0,100001;561,23029;50
 633,572 ;0,873821;1,36629;1,193893;0,099998;561,349677;50
 633,672 ;0,874627;1,41094;1,234046;0,1;561,473082;50
 633,772 ;0,874627;1,03588;0,906008;0,1;561,563683;50
 633,872 ;0,873821;1,00909;0,881764;0,100009;561,651867;50
 633,972 ;0,874627;1,15197;1,007544;0,09999;561,752612;50
 634,073 ;0,873821;1,00909;0,881764;0,100002;561,84079;50
 634,172 ;0,873821;1,786;1,560644;0,099999;561,996853;50
 634,272 ;0,874089;2,02711;1,771875;0,1;562,174041;50
 634,372 ;0,873821;2,03604;1,779134;0,099999;562,351953;50
 634,472 ;0,873821;2,62542;2,294147;0,099999;562,581366;50
 634,572 ;0,873821;1,01802;0,889567;0,100003;562,670325;50
 634,672 ;0,874089;1,08053;0,94448;0,1;562,764773;50
 634,772 ;0,873552;1,36629;1,193526;0,099997;562,884122;50
 634,872 ;0,874089;1,43773;1,256705;0,100002;563,009795;50
 634,972 ;0,874358;2,54505;2,225285;0,099998;563,232319;50
 635,073 ;0,874089;1,01802;0,88984;0,10001;563,321312;
 635,172 ;0,873552;1,01802;0,889294;0,099992;563,410234;-1
 635,272 ;0,873821;1,02695;0,89737;0,099999;563,499971;-1
 635,372 ;0,874358;1,00909;0,882306;0,099999;563,588201;-1
 635,472 ;0,873821;1,00016;0,873961;0,099998;563,675595;-1
 635,572 ;0,873284;1,00909;0,881222;0,100018;563,763733;-1
 635,672 ;0,873552;1,00016;0,873692;0,099983;563,851087;-1
 635,772 ;0,874089;1,00016;0,874229;0,099999;563,93851;-1
 635,872 ;0,873284;1,00016;0,873423;0,1;564,025852;-1
 635,972 ;0,873284;1,4288;1,247748;0,100004;564,150632;-1
 636,072 ;0,874089;1,00016;0,874229;0,099998;564,238053;-1
 636,173 ;0,873821;1,00016;0,873961;0,099999;564,325448;-1
 636,272 ;0,873552;1,00909;0,881493;0,100002;564,413599;-1
 636,372 ;0,874089;1,00909;0,882035;0,099999;564,501801;-1
 636,472 ;0,873552;1,00016;0,873692;0,099998;564,589169;-1
 636,574 ;0,874627;1,00909;0,882577;0,100009;564,677434;-1
 636,672 ;0,873821;1,00016;0,873961;0,099994;564,764825;-1
 636,772 ;0,874089;1,00909;0,882035;0,099999;564,853027;-1
 636,872 ;0,874627;1,00016;0,874767;0,1;564,940504;-1
 636,972 ;0,873821;1,00909;0,881764;0,1;565,02868;-1
 637,072 ;0,873821;0,99123;0,866157;0,099999;565,115295;-1
 637,172 ;0,873821;1,00016;0,873961;0,100001;565,202692;-1
 637,272 ;0,874627;0,99123;0,866956;0,100009;565,289395;-1
 637,372 ;0,873821;0,99123;0,866157;0,099993;565,376005;-1
 637,472 ;0,873821;0,99123;0,866157;0,099998;565,462619;-1
 637,572 ;0,780072;0,75905;0,592114;0,100001;565,521831;-1
 637,672 ;0,749987;0,67868;0,509001;0,100001;565,572732;-1
 637,772 ;0,74945;0,67868;0,508637;0,1;565,623595;-1
 637,872 ;0,749987;0,67868;0,509001;0,1;565,674495;-1
 637,973 ;0,874089;0,87514;0,764951;0,100012;565,751;-1
 638,072 ;0,749718;0,67868;0,508819;0,099991;565,801877;-1
 638,172 ;0,749718;0,67868;0,508819;0,099998;565,852758;-1
 638,273 ;0,74945;0,68761;0,515329;0,099999;565,904291;-1
 638,372 ;0,74945;0,67868;0,508637;0,1;565,955154;-1
 638,472 ;0,74945;0,68761;0,515329;0,099999;566,006687;-1
 638,572 ;0,749987;0,66975;0,502304;0,1;566,056917;-1
 638,673 ;0,874089;0,87514;0,764951;0,100012;566,133422;-1
 638,772 ;0,74945;0,67868;0,508637;0,099991;566,184281;-1
 638,872 ;0,74945;0,67868;0,508637;0,099998;566,235144;-1
 638,972 ;0,749718;0,67868;0,508819;0,099997;566,286024;-1
 639,073 ;0,874089;0,88407;0,772756;0,100014;566,363311;-1
 639,173 ;0,764224;0,72333;0,552786;0,09999;566,418584;-1
 639,273 ;0,749987;0,68761;0,515699;0,099997;566,470152;-1
 639,373 ;0,873552;0,86621;0,75668;0,100014;566,545831;-1
 639,472 ;0,749987;0,67868;0,509001;0,099988;566,596724;-1
 639,572 ;0,749987;0,67868;0,509001;0,100002;566,647626;-1
 639,672 ;0,749987;0,67868;0,509001;0,099998;566,698525;-1
 639,772 ;0,749987;0,67868;0,509001;0,099999;566,749424;-1
 639,872 ;0,749987;0,66975;0,502304;0,1;566,799655;-1
 639,972 ;0,74945;0,66975;0,501944;0,1;566,849849;-1
 640,073 ;0,873821;0,86621;0,756912;0,10001;566,925548;-1
 640,172 ;0,749718;0,67868;0,508819;0,099991;566,976425;-1
 640,272 ;0,750256;0,67868;0,509183;0,099998;567,027343;-1
 640,373 ;0,74945;0,67868;0,508637;0,099999;567,078206;-1
 640,472 ;0,749718;0,67868;0,508819;0,1;567,129088;-1
 640,572 ;0,749987;0,66975;0,502304;0,1;567,179318;-1
 640,672 ;0,74945;0,66975;0,501944;0,1;567,229513;-1
 640,773 ;0,874627;0,86621;0,757611;0,100007;567,305279;-1
 640,872 ;0,749987;0,66975;0,502304;0,099995;567,355507;-1
 640,972 ;0,749718;0,66975;0,502124;0,099999;567,405718;-1
 641,072 ;0,749718;0,66975;0,502124;0,100003;567,455932;-1
 641,172 ;0,749987;0,66975;0,502304;0,099999;567,506162;-1
 641,272 ;0,749718;0,66975;0,502124;0,1;567,556374;-1
