"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
263,78.924,1.3154,1758017523.217,5,0.55,2.75,0,0,0
264,79.228,1.3204666667,1758017523.524,5,0.51,2.55,0,0,0
265,79.524,1.3254,1758017523.82,5,0.62,3.1,0,0,0
266,79.824,1.3304,1758017524.117,5,0.52,2.6,0,0,0
267,80.128,1.3354666667,1758017524.421,5,0.55,2.75,0,0,0
268,80.423,1.3403833333,1758017524.716,5,0.52,2.6,0,0,0
269,80.726,1.3454333333,1758017525.038,5,0.54,2.7,0,0,0
270,81.028,1.3504666667,1758017525.319,5,0.54,2.7,0,0,0
271,81.328,1.3554666667,1758017525.619,5,0.52,2.6,0,0,0
272,81.624,1.3604,1758017525.917,5,0.54,2.7,0,0,0
273,81.928,1.3654666667,1758017526.221,5,0.52,2.6,0,0,0
274,82.224,1.3704,1758017526.514,5,0.53,2.65,0,0,0
275,82.526,1.3754333333,1758017526.816,5,0.52,2.6,0,0,0
276,82.828,1.3804666667,1758017527.136,5,0.52,2.6,0,0,0
277,83.124,1.3854,1758017527.415,5,0.52,2.6,0,0,0
278,83.427,1.39045,1758017527.718,5,0.52,2.6,0,0,0
279,83.727,1.39545,1758017528.018,5,0.51,2.55,0,0,0
280,84.028,1.4004666667,1758017528.318,5,0.51,2.55,0,0,0
281,84.327,1.40545,1758017528.622,5,0.51,2.55,0,0,0
282,84.627,1.41045,1758017528.919,5,0.51,2.55,0,0,0
283,84.928,1.4154666667,1758017529.223,5,0.51,2.55,0,0,0
284,85.228,1.4204666667,1758017529.522,5,0.51,2.55,0,0,0
285,85.528,1.4254666667,1758017529.82,5,0.58,2.9,0,0,0
286,85.823,1.4303833333,1758017530.116,5,0.51,2.55,0,0,0
287,86.128,1.4354666667,1758017530.418,5,0.52,2.6,0,0,0
288,86.425,1.4404166667,1758017530.715,5,0.51,2.55,0,0,0
289,86.728,1.4454666667,1758017531.018,5,0.52,2.6,0,0,0
290,87.028,1.4504666667,1758017531.318,5,0.51,2.55,0,0,0
291,87.325,1.4554166667,1758017531.615,5,0.51,2.55,0,0,0
292,87.623,1.4603833333,1758017531.915,5,0.51,2.55,0,0,0
293,87.928,1.4654666667,1758017532.221,5,0.57,2.85,0,0,0
294,88.227,1.47045,1758017532.521,5,0.52,2.6,0,0,0
