,round,load,period,start_time,id,channelId,exp_duration,end_time,experiment,duration,energy,power_avg,ID
743,13,30,0.03,1765690047106,1457,CH1,80116,1765690127222,stress-ng,80.116,281.32480000000044,3.5114683708622554,2474
744,5,0,0.03,1765589657437,476,CH1,80025,1765589737462,stress-ng,80.025,200.50839999999926,2.5055720087472575,2475
745,34,100,0.03,1765947926385,3977,CH1,80025,1765948006410,stress-ng,80.025,343.3631000000193,4.290697906904334,2478
746,2,5,0.03,1765554660248,134,CH1,80026,1765554740274,stress-ng,80.026,260.28952499998763,3.252561979856392,2490
747,17,5,0.03,1765734255550,1889,CH1,80026,1765734335576,stress-ng,80.026,252.3668250000066,3.1535604053683377,2509
748,23,5,0.03,1765806094056,2591,CH1,80022,1765806174078,stress-ng,80.022,252.68102500000177,3.157644460273447,2523
749,21,10,0.03,1765783068398,2366,CH1,80022,1765783148420,stress-ng,80.022,264.2005499999994,3.301598935292787,2531
750,32,50,0.03,1765919374723,3698,CH1,80046,1765919454769,stress-ng,80.046,299.38230000000044,3.740128176298634,2538
751,26,10,0.03,1765842933589,2951,CH1,80022,1765843013611,stress-ng,80.022,261.36832500000395,3.2662058558896794,2551
752,4,100,0.03,1765588736425,467,CH1,80023,1765588816448,stress-ng,80.023,346.9467999999834,4.335588518300781,2555
753,16,70,0.03,1765729649929,1844,CH1,80034,1765729729963,stress-ng,80.034,318.6077000000007,3.98090436564461,2561
754,28,100,0.03,1765876088968,3275,CH1,80023,1765876168991,stress-ng,80.023,346.1428999999963,4.325542656486214,2563
755,13,20,0.03,1765689126008,1448,CH1,80021,1765689206029,stress-ng,80.021,273.9388249999888,3.423336686619623,2567
756,35,5,0.03,1765949769155,3995,CH1,80023,1765949849178,stress-ng,80.023,254.10485000000747,3.175397698161872,2569
757,34,40,0.03,1765942401174,3923,CH1,80022,1765942481196,stress-ng,80.022,291.7634749999924,3.6460407762864264,2580
758,16,100,0.03,1765732413019,1871,CH1,80024,1765732493043,stress-ng,80.024,343.0577000000103,4.286935169449294,2582
759,4,15,0.03,1765580447604,386,CH1,80022,1765580527626,stress-ng,80.022,271.45842499999446,3.3922974307064866,2585
760,35,100,0.03,1765959900756,4094,CH1,80024,1765959980780,stress-ng,80.024,345.3148999999904,4.315141707487634,2594
761,7,30,0.03,1765618209077,755,CH1,80131,1765618289208,stress-ng,80.131,282.20427500000045,3.521786512086464,2596
762,5,15,0.03,1765592421256,503,CH1,80022,1765592501278,stress-ng,80.022,270.7141749999954,3.382996863362518,2600
763,23,90,0.03,1765815304092,2681,CH1,80026,1765815384118,stress-ng,80.026,337.4334250000143,4.216547434583939,2607
764,21,80,0.03,1765790435468,2438,CH1,80026,1765790515494,stress-ng,80.026,327.8937750000038,4.097340551820706,2608
765,30,40,0.03,1765894509491,3455,CH1,80023,1765894589514,stress-ng,80.023,292.96732500000127,3.6610390137835536,2609
766,8,50,0.03,1765632023185,890,CH1,80041,1765632103226,stress-ng,80.041,300.80265000000185,3.758107095113777,2618
767,14,90,0.03,1765707546467,1628,CH1,80029,1765707626496,stress-ng,80.029,334.8882250000119,4.184585900111358,2622
768,6,5,0.03,1765602552863,602,CH1,80022,1765602632885,stress-ng,80.022,256.7663249999949,3.2086966709154345,2624
769,26,0,0.03,1765841090205,2933,CH1,80026,1765841170231,stress-ng,80.026,200.63540000000108,2.507127683502875,2641
770,22,10,0.03,1765795041449,2483,CH1,80022,1765795121471,stress-ng,80.022,262.7435249999985,3.283391129939248,2664
771,13,5,0.03,1765686362721,1421,CH1,80215,1765686442936,stress-ng,80.215,255.67072500000523,3.1873181449854173,2673
772,5,80,0.03,1765598867562,566,CH1,80021,1765598947583,stress-ng,80.021,328.66032500000057,4.107175928818693,2676
773,15,10,0.03,1765711230577,1664,CH1,80022,1765711310599,stress-ng,80.022,260.5926000000059,3.256511959211291,2679
774,16,80,0.03,1765730570998,1853,CH1,80034,1765730651032,stress-ng,80.034,324.55339999999876,4.055194042531908,2682
775,31,40,0.03,1765906482004,3572,CH1,80035,1765906562039,stress-ng,80.035,293.8515749999968,3.671538389454574,2692
776,34,70,0.03,1765945163817,3950,CH1,80028,1765945243845,stress-ng,80.028,318.6121749999964,3.981258746938526,2714
777,26,5,0.03,1765842012203,2942,CH1,80022,1765842092225,stress-ng,80.022,252.04207500000857,3.1496597810603153,2727
778,6,0,0.03,1765601630563,593,CH1,80026,1765601710589,stress-ng,80.026,200.485149999998,2.5052501686951487,2738
779,3,20,0.03,1765569396065,278,CH1,80022,1765569476087,stress-ng,80.022,276.3205999999953,3.453057909074946,2745
780,24,60,0.03,1765824513884,2771,CH1,80022,1765824593906,stress-ng,80.022,310.0589499999997,3.8746713403813917,2754
781,28,40,0.03,1765870563835,3221,CH1,80023,1765870643858,stress-ng,80.023,291.2154249999925,3.63914655786452,2756
782,16,50,0.03,1765727807778,1826,CH1,80062,1765727887840,stress-ng,80.062,300.311350000002,3.750984861732183,2772
783,4,5,0.03,1765578605624,368,CH1,80022,1765578685646,stress-ng,80.022,260.0804499999911,3.250111844242722,2775
784,26,30,0.03,1765845697595,2978,CH1,80072,1765845777667,stress-ng,80.072,282.42809999999895,3.5271767908881873,2811
785,10,90,0.03,1765659653374,1160,CH1,80025,1765659733399,stress-ng,80.025,335.6760250000073,4.194639487660197,2838
786,15,90,0.03,1765719519185,1745,CH1,80026,1765719599211,stress-ng,80.026,334.86444999999713,4.184445680153915,2848
787,21,30,0.03,1765785831033,2393,CH1,80023,1765785911056,stress-ng,80.023,282.39347499999485,3.5289038776351154,2856
788,10,5,0.03,1765650443678,1070,CH1,80021,1765650523699,stress-ng,80.021,253.45862500000536,3.1674013696405363,2857
789,27,10,0.03,1765854906756,3068,CH1,80025,1765854986781,stress-ng,80.025,260.3778750000054,3.253706654170639,2861
790,10,15,0.03,1765652285462,1088,CH1,80052,1765652365514,stress-ng,80.052,269.70854999999796,3.3691669165042466,2866
791,13,10,0.03,1765687283896,1430,CH1,80413,1765687364309,stress-ng,80.413,260.3589500000053,3.237771877681535,2889
792,10,80,0.03,1765658732326,1151,CH1,80033,1765658812359,stress-ng,80.033,327.7598250000027,4.095308497744714,2893
793,17,15,0.03,1765736098569,1907,CH1,80026,1765736178595,stress-ng,80.026,268.16147500000113,3.350929385449743,2912
794,19,100,0.03,1765768332787,2222,CH1,80024,1765768412811,stress-ng,80.024,345.38400000000223,4.316005198440496,2918
795,1,90,0.03,1765551897228,107,CH1,80028,1765551977256,stress-ng,80.028,339.1333000000029,4.2376830609287115,2927
796,29,20,0.03,1765880694511,3320,CH1,80022,1765880774533,stress-ng,80.022,273.11599999999146,3.413011421858882,2931
797,16,60,0.03,1765728728831,1835,CH1,80041,1765728808872,stress-ng,80.041,309.31327500000145,3.864435414350164,2945
798,25,100,0.03,1765840169189,2924,CH1,80022,1765840249211,stress-ng,80.022,344.0541000000082,4.299493889180578,2946
799,18,70,0.03,1765753596111,2078,CH1,80021,1765753676132,stress-ng,80.021,317.13977500000004,3.963206845703003,2947
800,22,50,0.03,1765799646719,2528,CH1,80068,1765799726787,stress-ng,80.068,299.81359999999904,3.74448718589198,2953
801,17,60,0.03,1765740703350,1952,CH1,80040,1765740783390,stress-ng,80.04,309.0098750000006,3.86069309095453,2957
802,32,15,0.03,1765915690918,3662,CH1,80294,1765915771212,stress-ng,80.294,271.22127499998936,3.377852330186432,3010
803,22,0,0.03,1765793198520,2465,CH1,80026,1765793278546,stress-ng,80.026,200.32849999999777,2.503292679879012,3013
804,24,70,0.03,1765825434936,2780,CH1,80029,1765825514965,stress-ng,80.029,318.20677499999965,3.976143335540862,3026
805,17,30,0.03,1765737940028,1925,CH1,80078,1765738020106,stress-ng,80.078,281.9907249999982,3.521450648118062,3033
806,12,50,0.03,1765679916326,1358,CH1,80023,1765679996349,stress-ng,80.023,299.7264750000053,3.7455041050698585,3035
807,18,15,0.03,1765748070560,2024,CH1,80021,1765748150581,stress-ng,80.021,268.16242500000345,3.351150635458236,3043
808,17,20,0.03,1765737019371,1916,CH1,80052,1765737099423,stress-ng,80.052,272.35955000000195,3.4022828911207963,3075
809,21,90,0.03,1765791356501,2447,CH1,80036,1765791436537,stress-ng,80.036,336.3098750000044,4.201982545354646,3081
810,17,70,0.03,1765741624409,1961,CH1,80021,1765741704430,stress-ng,80.021,316.06077499999674,3.949722885242583,3086
811,32,40,0.03,1765918453629,3689,CH1,80022,1765918533651,stress-ng,80.022,292.0046249999981,3.6490543225612715,3087
812,2,30,0.03,1765558344129,170,CH1,80022,1765558424151,stress-ng,80.022,283.9100999999968,3.5479005773411916,3090
813,2,90,0.03,1765563869476,224,CH1,80027,1765563949503,stress-ng,80.027,338.274375000003,4.227003073962575,3091
814,3,60,0.03,1765573080010,314,CH1,80042,1765573160052,stress-ng,80.042,312.51667499999724,3.904408622972905,3094
815,23,40,0.03,1765810699935,2636,CH1,80022,1765810779957,stress-ng,80.022,292.7870249999954,3.6588316338006477,3096
816,32,30,0.03,1765917532863,3680,CH1,80091,1765917612954,stress-ng,80.091,282.24195000000026,3.524015807019518,3109
817,7,15,0.03,1765616366939,737,CH1,80021,1765616446960,stress-ng,80.021,267.83747500000334,3.3470898264206066,3115
818,30,50,0.03,1765895430094,3464,CH1,80022,1765895510116,stress-ng,80.022,301.3202250000001,3.765467308990029,3118
819,27,100,0.03,1765864116490,3158,CH1,80023,1765864196513,stress-ng,80.023,344.0979750000025,4.299988440823295,3128
820,25,5,0.03,1765830038995,2825,CH1,80026,1765830119021,stress-ng,80.026,253.1073750000023,3.1628142728613486,3133
821,30,70,0.03,1765897272117,3482,CH1,80045,1765897352162,stress-ng,80.045,319.2769249999987,3.9887179086763536,3147
822,21,40,0.03,1765786752127,2402,CH1,80093,1765786832220,stress-ng,80.093,292.02052499999587,3.646018066497645,3166
823,15,5,0.03,1765710309483,1655,CH1,80023,1765710389506,stress-ng,80.023,253.1391750000037,3.163330230058904,3187
824,18,60,0.03,1765752675095,2069,CH1,80021,1765752755116,stress-ng,80.021,308.8418000000001,3.8595093787880694,3194
825,14,10,0.03,1765699257183,1547,CH1,80022,1765699337205,stress-ng,80.022,261.5715750000028,3.268745782409872,3209
826,7,5,0.03,1765614524270,719,CH1,80026,1765614604296,stress-ng,80.026,252.50127500000423,3.155240484342641,3222
827,7,70,0.03,1765621892316,791,CH1,80035,1765621972351,stress-ng,80.035,318.6668000000011,3.981593053039309,3223
828,15,80,0.03,1765718598173,1736,CH1,80027,1765718678200,stress-ng,80.027,327.16067500000145,4.088128694065771,3224
829,1,5,0.03,1765542687212,17,CH1,80022,1765542767234,stress-ng,80.022,256.68109999998785,3.2076316512957415,3236
830,34,80,0.03,1765946084849,3959,CH1,80035,1765946164884,stress-ng,80.035,326.2973749999986,4.07693352908101,3254
831,19,60,0.03,1765764648657,2186,CH1,80022,1765764728679,stress-ng,80.022,308.407575,3.8540348279223213,3263
832,4,20,0.03,1765581368591,395,CH1,80021,1765581448612,stress-ng,80.021,275.148199999996,3.438449906899389,3267
833,4,80,0.03,1765586894433,449,CH1,80033,1765586974466,stress-ng,80.033,328.6329500000055,4.106218060050298,3268
834,20,5,0.03,1765770174310,2240,CH1,80021,1765770254331,stress-ng,80.021,250.47127500000397,3.1300692943102932,3284
835,14,60,0.03,1765704783416,1601,CH1,80034,1765704863450,stress-ng,80.034,309.5770249999971,3.8680688832245935,3291
836,4,0,0.03,1765577684628,359,CH1,80025,1765577764653,stress-ng,80.025,200.63767499999946,2.507187441424548,3301
837,30,90,0.03,1765899113667,3500,CH1,80024,1765899193691,stress-ng,80.024,342.2578750000101,4.276940355393508,3327
838,28,5,0.03,1765865958504,3176,CH1,80026,1765866038530,stress-ng,80.026,256.810325000005,3.20908610951447,3329
839,26,15,0.03,1765843854583,2960,CH1,80310,1765843934893,stress-ng,80.31,270.29462500000074,3.365640953804019,3334
840,4,40,0.03,1765583210672,413,CH1,80065,1765583290737,stress-ng,80.065,294.74555000000316,3.681328295759735,3337
841,19,90,0.03,1765767411791,2213,CH1,80038,1765767491829,stress-ng,80.038,334.89917500000735,4.184252167720424,3348
842,29,100,0.03,1765888062106,3392,CH1,80026,1765888142132,stress-ng,80.026,353.7656750000233,4.420634231375094,3356
843,35,15,0.03,1765951611543,4013,CH1,80022,1765951691565,stress-ng,80.022,268.1662750000052,3.3511568693609908,3357
844,23,70,0.03,1765813462075,2663,CH1,80022,1765813542097,stress-ng,80.022,317.86152500000276,3.972176713903711,3363
845,13,60,0.03,1765692809845,1484,CH1,80042,1765692889887,stress-ng,80.042,308.84842500000025,3.858579558231931,3402
846,29,90,0.03,1765887141090,3383,CH1,80029,1765887221119,stress-ng,80.029,339.1890750000069,4.238327043946655,3434
847,33,15,0.03,1765927664613,3779,CH1,80022,1765927744635,stress-ng,80.022,267.69740000000166,3.3452975431756475,3440
848,8,0,0.03,1765625576374,827,CH1,80025,1765625656399,stress-ng,80.025,199.35310000000283,2.491135270228089,3469
849,27,5,0.03,1765853985463,3059,CH1,80023,1765854065486,stress-ng,80.023,253.02645000000345,3.1619215725479357,3470
850,5,5,0.03,1765590578427,485,CH1,80022,1765590658449,stress-ng,80.022,256.89709999998814,3.2103309089998766,3474
851,11,50,0.03,1765667944510,1241,CH1,80048,1765668024558,stress-ng,80.048,300.45492500000347,3.753434501798964,3475
852,29,70,0.03,1765885299018,3365,CH1,80032,1765885379050,stress-ng,80.032,320.2421000000037,4.001425679728155,3476
853,23,100,0.03,1765816225095,2690,CH1,80024,1765816305119,stress-ng,80.024,349.3742750000055,4.3658686768970005,3484
854,18,5,0.03,1765746228376,2006,CH1,80022,1765746308398,stress-ng,80.022,255.310350000003,3.1905019869536253,3492
855,6,20,0.03,1765605315902,629,CH1,80022,1765605395924,stress-ng,80.022,273.76069999999214,3.421067956311916,3499
856,6,40,0.03,1765607157536,647,CH1,80022,1765607237558,stress-ng,80.022,291.62459999999584,3.6443053160380376,3507
857,14,0,0.03,1765697414991,1529,CH1,80026,1765697495017,stress-ng,80.026,200.54349999999937,2.5059793067253064,3514
858,20,70,0.03,1765777541755,2312,CH1,80023,1765777621778,stress-ng,80.023,317.62109999999655,3.969122627244624,3534
859,35,20,0.03,1765952532818,4022,CH1,80022,1765952612840,stress-ng,80.022,273.025574999992,3.4118814201093697,3537
860,10,40,0.03,1765655048734,1115,CH1,80022,1765655128756,stress-ng,80.022,291.4689749999976,3.642360538351923,3550
861,14,80,0.03,1765706625464,1619,CH1,80027,1765706705491,stress-ng,80.027,326.53960000000114,4.080367875841918,3558
862,22,60,0.03,1765800567809,2537,CH1,80026,1765800647835,stress-ng,80.026,311.61129999999406,3.893875740384301,3571
863,22,15,0.03,1765795962626,2492,CH1,80022,1765796042648,stress-ng,80.022,266.42804999999237,3.329435030366554,3580
864,28,15,0.03,1765867800965,3194,CH1,80022,1765867880987,stress-ng,80.022,269.05059999999935,3.3622078928294634,3584
865,1,60,0.03,1765549134173,80,CH1,80038,1765549214211,stress-ng,80.038,313.9968250000026,3.9230968415003202,3590
866,11,15,0.03,1765664260799,1205,CH1,80022,1765664340821,stress-ng,80.022,269.23370000000153,3.36449601359628,3595
867,20,100,0.03,1765780304280,2339,CH1,80029,1765780384309,stress-ng,80.029,345.9674249999857,4.323025715677888,3598
868,34,30,0.03,1765941480119,3914,CH1,80022,1765941560141,stress-ng,80.022,282.57949999999903,3.531272650021232,3608
869,21,15,0.03,1765783989395,2375,CH1,80022,1765784069417,stress-ng,80.022,269.17957499999574,3.3638196370997444,3616
870,15,50,0.03,1765715835133,1709,CH1,80059,1765715915192,stress-ng,80.059,299.4245999999996,3.740049213704888,3631
871,9,80,0.03,1765646759657,1034,CH1,80029,1765646839686,stress-ng,80.029,326.2380000000018,4.0764972697397415,3638
872,23,30,0.03,1765809778821,2627,CH1,80023,1765809858844,stress-ng,80.023,284.371925000002,3.553627394624071,3652
873,15,20,0.03,1765713072083,1682,CH1,80152,1765713152235,stress-ng,80.152,273.7856749999997,3.4158308588681465,3675
874,34,10,0.03,1765938716652,3887,CH1,80022,1765938796674,stress-ng,80.022,262.48455000000183,3.280154832421107,3723
875,12,10,0.03,1765675312279,1313,CH1,80026,1765675392305,stress-ng,80.026,260.5745000000023,3.2561230100217715,3724
876,22,70,0.03,1765801488732,2546,CH1,80043,1765801568775,stress-ng,80.043,320.4492750000042,4.00346407555944,3754
877,13,40,0.03,1765690968135,1466,CH1,80022,1765691048157,stress-ng,80.022,291.202774999995,3.639033953162817,3763
878,33,80,0.03,1765934111611,3842,CH1,80036,1765934191647,stress-ng,80.036,326.90280000000143,4.084446998850535,3767
879,21,60,0.03,1765788593818,2420,CH1,80058,1765788673876,stress-ng,80.058,310.6238249999981,3.8799848235029364,3772
880,8,90,0.03,1765635707275,926,CH1,80025,1765635787300,stress-ng,80.025,335.40845000000945,4.191295845048541,3779
881,1,20,0.03,1765545450389,44,CH1,80022,1765545530411,stress-ng,80.022,275.7130999999971,3.445466246782099,3795
882,32,20,0.03,1765916611816,3671,CH1,80023,1765916691839,stress-ng,80.023,274.76912499999594,3.4336268947677033,3798
883,15,60,0.03,1765716756119,1718,CH1,80043,1765716836162,stress-ng,80.043,308.93287500000173,3.8595864098047516,3813
884,35,10,0.03,1765950690547,4004,CH1,80023,1765950770570,stress-ng,80.023,263.4681750000084,3.2924056208841006,3826
885,11,0,0.03,1765661495386,1178,CH1,80026,1765661575412,stress-ng,80.026,200.7219499999973,2.5082092070076887,3843
886,33,5,0.03,1765925821522,3761,CH1,80942,1765925902464,stress-ng,80.942,255.7017750000051,3.159074090089263,3846
887,16,30,0.03,1765725966115,1808,CH1,80022,1765726046137,stress-ng,80.022,280.8295499999935,3.5094042888204933,3850
888,3,0,0.03,1765565711016,242,CH1,80025,1765565791041,stress-ng,80.025,200.6981749999991,2.507943455170248,3863
889,25,70,0.03,1765837406120,2897,CH1,80022,1765837486142,stress-ng,80.022,319.1324250000029,3.98805859638603,3880
890,25,0,0.03,1765829118001,2816,CH1,80025,1765829198026,stress-ng,80.025,200.58135000000033,2.5064835988753553,3883
891,6,70,0.03,1765609919633,674,CH1,80021,1765609999654,stress-ng,80.021,318.19052499999935,3.9763377738343606,3899
892,14,40,0.03,1765702941740,1583,CH1,80063,1765703021803,stress-ng,80.063,291.637624999996,3.642601763611106,3903
893,26,40,0.03,1765846618163,2987,CH1,80021,1765846698184,stress-ng,80.021,290.9713999999948,3.6361880006497644,3907
894,2,20,0.03,1765557423035,161,CH1,80022,1765557503057,stress-ng,80.022,275.6718999999951,3.4449513883681377,3926
895,11,70,0.03,1765669786074,1259,CH1,80040,1765669866114,stress-ng,80.04,318.17839999999615,3.975242378810546,3927
896,10,60,0.03,1765656890362,1133,CH1,80037,1765656970399,stress-ng,80.037,308.6497250000036,3.856338006172191,3933
897,13,0,0.03,1765685441935,1412,CH1,80025,1765685521960,stress-ng,80.025,200.3290999999987,2.5033314589190714,3934
898,29,0,0.03,1765877009984,3284,CH1,80026,1765877090010,stress-ng,80.026,200.4879749999987,2.505285469722324,3936
899,1,0,0.03,1765541766092,8,CH1,80026,1765541846118,stress-ng,80.026,200.47129999999908,2.505077099942507,3939
900,13,100,0.03,1765696493978,1520,CH1,80023,1765696574001,stress-ng,80.023,343.62610000000296,4.294091698636679,3969
901,17,0,0.03,1765733334043,1880,CH1,80025,1765733414068,stress-ng,80.025,199.27954999999906,2.4902161824429747,3981
902,18,10,0.03,1765747149367,2015,CH1,80022,1765747229389,stress-ng,80.022,262.52092500000305,3.2806093949164365,3990
